Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
15696,19602,Mortgage,253889.52,1.5,240,2022-06-05,2042-06-05,0.0,Closed,No,2022-05-29 00:08:16
15697,19603,Credit Line,2363.22,6.0,12,2020-01-25,2021-01-25,2363.22,Active,No,2020-01-23 05:15:45
15698,19604,Credit Line,3720.93,6.0,12,2023-06-29,2024-06-29,3720.93,Active,No,2023-06-26 15:24:08
15699,19605,Small Business Loan,96202.43,5.5,84,2023-09-21,2030-09-21,0.0,Closed,No,2023-09-14 20:16:21
15700,19605,Small Business Loan,185060.15,5.5,84,2021-06-14,2028-06-14,185060.15,Active,No,2021-06-10 23:24:50
15701,19609,Small Business Loan,64176.89,5.5,84,2021-09-09,2028-09-09,0.0,Closed,No,2021-09-05 07:41:51
15702,19610,Personal Loan,23902.69,4.2,60,2023-07-19,2028-07-19,0.0,Closed,No,2023-07-13 17:27:39
15703,19613,Credit Line,5861.41,6.0,12,2022-09-02,2023-09-02,5861.41,Active,No,2022-08-26 17:19:42
15704,19615,Mortgage,392988.35,1.5,240,2024-03-29,2044-03-29,0.0,Closed,No,2024-03-27 20:12:06
15705,19616,Credit Line,18956.9,6.0,12,2021-06-11,2022-06-11,0.0,Closed,No,2021-06-08 08:28:24
15706,19618,Mortgage,78850.84,1.5,240,2022-04-07,2042-04-07,0.0,Closed,No,2022-03-31 17:32:32
15707,19620,Small Business Loan,51166.25,5.5,84,2020-12-30,2027-12-30,0.0,Closed,No,2020-12-28 06:09:23
15708,19621,Small Business Loan,54990.03,5.5,84,2024-03-12,2031-03-12,0.0,Closed,No,2024-03-10 19:01:31
15709,19625,Credit Line,1950.54,6.0,12,2020-08-22,2021-08-22,1950.54,Active,No,2020-08-16 20:37:45
15710,19627,Credit Line,5741.76,6.0,12,2024-09-11,2025-09-11,5741.76,Active,No,2024-09-09 15:55:32
15711,19629,Mortgage,374439.91,1.5,240,2021-06-04,2041-06-04,0.0,Closed,No,2021-06-01 07:41:57
15712,19629,Credit Line,649.41,6.0,12,2022-01-08,2023-01-08,0.0,Closed,No,2022-01-07 06:44:31
15713,19629,Small Business Loan,69356.15,5.5,84,2022-07-06,2029-07-06,0.0,Closed,No,2022-07-05 21:31:33
15714,19630,Mortgage,170021.87,1.5,240,2022-11-15,2042-11-15,170021.87,Active,No,2022-11-09 13:26:02
15715,19631,Personal Loan,26792.43,4.2,60,2022-12-19,2027-12-19,26792.43,Active,No,2022-12-14 01:29:43
15716,19631,Auto Loan,61946.84,3.8,48,2021-03-10,2025-03-10,0.0,Closed,No,2021-03-07 09:36:09
15717,19631,Personal Loan,35684.51,4.2,60,2023-07-19,2028-07-19,0.0,Closed,No,2023-07-16 22:54:41
15718,19632,Student Loan,52296.19,2.9,120,2025-04-27,2035-04-27,0.0,Closed,No,2025-04-22 09:23:58
15719,19633,Auto Loan,43456.71,3.8,48,2022-11-29,2026-11-29,0.0,Closed,No,2022-11-27 22:57:14
15720,19635,Credit Line,11774.81,6.0,12,2022-01-28,2023-01-28,11774.81,Active,No,2022-01-25 03:04:02
15721,19635,Mortgage,340501.71,1.5,240,2024-09-15,2044-09-15,0.0,Closed,No,2024-09-08 02:53:15
15722,19636,Personal Loan,22385.37,4.2,60,2021-11-05,2026-11-05,0.0,Closed,No,2021-10-31 04:13:44
15723,19636,Mortgage,91239.19,1.5,240,2024-12-20,2044-12-20,91239.19,Active,No,2024-12-19 09:47:47
15724,19638,Credit Line,7670.35,6.0,12,2020-02-01,2021-02-01,0.0,Closed,No,2020-01-31 04:44:37
15725,19639,Mortgage,231743.91,1.5,240,2020-01-15,2040-01-15,0.0,Closed,No,2020-01-10 00:36:48
15726,19641,Auto Loan,49403.61,3.8,48,2022-09-07,2026-09-07,49403.61,Active,No,2022-09-02 18:40:32
15727,19642,Student Loan,53202.81,2.9,120,2021-08-28,2031-08-28,0.0,Closed,No,2021-08-25 21:45:19
15728,19643,Auto Loan,41445.91,3.8,48,2022-02-28,2026-02-28,41445.91,Active,No,2022-02-25 00:07:05
15729,19643,Auto Loan,69076.61,3.8,48,2023-04-09,2027-04-09,0.0,Closed,No,2023-04-06 20:38:10
15730,19644,Student Loan,52511.98,2.9,120,2024-02-05,2034-02-05,0.0,Closed,No,2024-01-30 14:58:36
15731,19644,Credit Line,6741.84,6.0,12,2022-08-28,2023-08-28,0.0,Closed,No,2022-08-26 20:27:09
15732,19645,Student Loan,35960.73,2.9,120,2021-09-10,2031-09-10,0.0,Closed,No,2021-09-05 00:00:00
15733,19647,Credit Line,17612.36,6.0,12,2020-06-01,2021-06-01,0.0,Closed,No,2020-05-25 00:17:49
15734,19649,Auto Loan,77446.54,3.8,48,2022-04-21,2026-04-21,77446.54,Active,No,2022-04-16 21:07:38
15735,19649,Small Business Loan,72474.66,5.5,84,2024-05-17,2031-05-17,0.0,Closed,No,2024-05-16 05:53:27
15736,19650,Personal Loan,27924.64,4.2,60,2020-12-30,2025-12-30,27924.64,Active,No,2020-12-24 12:51:54
15737,19651,Small Business Loan,198398.89,5.5,84,2023-02-11,2030-02-11,0.0,Closed,No,2023-02-10 23:43:59
15738,19653,Student Loan,13514.92,2.9,120,2022-04-30,2032-04-30,0.0,Closed,No,2022-04-27 10:17:27
15739,19656,Personal Loan,46823.73,4.2,60,2020-08-19,2025-08-19,0.0,Closed,No,2020-08-18 21:57:47
15740,19656,Personal Loan,48697.5,4.2,60,2024-03-11,2029-03-11,0.0,Closed,No,2024-03-08 17:08:24
15741,19656,Mortgage,309493.08,1.5,240,2022-05-23,2042-05-23,0.0,Closed,No,2022-05-17 15:51:13
15742,19657,Small Business Loan,103765.21,5.5,84,2023-07-24,2030-07-24,0.0,Closed,No,2023-07-22 17:03:13
15743,19657,Small Business Loan,144032.95,5.5,84,2022-12-23,2029-12-23,0.0,Closed,No,2022-12-21 10:13:10
15744,19659,Auto Loan,16827.14,3.8,48,2020-03-01,2024-03-01,0.0,Closed,No,2020-02-23 14:11:19
15745,19661,Credit Line,14767.85,6.0,12,2020-09-26,2021-09-26,14767.85,Active,No,2020-09-19 18:31:59
15746,19662,Credit Line,18038.4,6.0,12,2021-11-16,2022-11-16,0.0,Closed,No,2021-11-09 05:47:13
15747,19663,Credit Line,574.49,6.0,12,2024-02-18,2025-02-18,574.49,Active,Yes,2024-02-11 22:06:28
15748,19664,Personal Loan,29452.63,4.2,60,2021-06-10,2026-06-10,0.0,Closed,No,2021-06-09 11:28:02
15749,19664,Small Business Loan,159516.52,5.5,84,2022-07-04,2029-07-04,0.0,Closed,No,2022-06-30 16:05:08
15750,19667,Small Business Loan,119552.93,5.5,84,2023-01-09,2030-01-09,119552.93,Active,No,2023-01-02 22:40:07
15751,19667,Small Business Loan,238504.51,5.5,84,2021-11-03,2028-11-03,0.0,Closed,No,2021-11-02 06:13:16
15752,19668,Auto Loan,68947.45,3.8,48,2021-06-11,2025-06-11,68947.45,Active,No,2021-06-09 07:26:33
15753,19668,Personal Loan,7599.69,4.2,60,2020-05-12,2025-05-12,0.0,Closed,No,2020-05-09 05:39:11
15754,19670,Personal Loan,11878.0,4.2,60,2022-09-01,2027-09-01,11878.0,Active,No,2022-08-30 06:33:34
15755,19671,Auto Loan,35648.72,3.8,48,2020-01-31,2024-01-31,0.0,Closed,No,2020-01-24 19:10:18
15756,19671,Small Business Loan,75764.81,5.5,84,2022-10-06,2029-10-06,75764.81,Active,No,2022-10-01 19:18:18
15757,19673,Personal Loan,30340.8,4.2,60,2020-08-19,2025-08-19,0.0,Closed,No,2020-08-17 20:18:31
15758,19673,Mortgage,354562.56,1.5,240,2024-10-03,2044-10-03,0.0,Closed,Yes,2024-09-30 20:48:14
15759,19674,Mortgage,95099.54,1.5,240,2020-06-07,2040-06-07,0.0,Closed,No,2020-06-05 17:44:07
15760,19675,Auto Loan,33916.89,3.8,48,2023-07-25,2027-07-25,0.0,Closed,No,2023-07-20 09:55:16
15761,19676,Student Loan,14869.28,2.9,120,2024-05-28,2034-05-28,0.0,Closed,No,2024-05-23 18:46:43
15762,19677,Student Loan,7704.54,2.9,120,2023-05-16,2033-05-16,7704.54,Active,No,2023-05-14 18:02:57
15763,19677,Small Business Loan,215346.95,5.5,84,2020-03-05,2027-03-05,0.0,Closed,Yes,2020-03-04 06:57:23
15764,19678,Auto Loan,99424.14,3.8,48,2020-05-31,2024-05-31,0.0,Closed,No,2020-05-29 22:36:23
15765,19679,Small Business Loan,191134.74,5.5,84,2024-04-17,2031-04-17,191134.74,Active,No,2024-04-14 21:17:56
15766,19681,Credit Line,13317.43,6.0,12,2023-03-02,2024-03-02,0.0,Closed,No,2023-02-28 20:46:15
15767,19682,Credit Line,12541.94,6.0,12,2021-03-14,2022-03-14,12541.94,Active,No,2021-03-12 07:42:28
15768,19684,Auto Loan,68620.29,3.8,48,2021-03-16,2025-03-16,0.0,Closed,No,2021-03-14 21:27:32
15769,19685,Personal Loan,32061.91,4.2,60,2020-11-26,2025-11-26,0.0,Closed,Yes,2020-11-22 21:25:36
15770,19686,Student Loan,8271.41,2.9,120,2022-03-04,2032-03-04,0.0,Closed,No,2022-02-25 05:41:22
15771,19687,Small Business Loan,50330.29,5.5,84,2022-12-23,2029-12-23,0.0,Closed,No,2022-12-20 08:35:30
15772,19688,Personal Loan,12012.69,4.2,60,2022-02-10,2027-02-10,0.0,Closed,No,2022-02-09 20:24:16
15773,19688,Auto Loan,71740.32,3.8,48,2022-05-09,2026-05-09,0.0,Closed,No,2022-05-02 23:11:47
15774,19688,Small Business Loan,222244.28,5.5,84,2023-10-21,2030-10-21,0.0,Closed,No,2023-10-17 01:50:32
15775,19689,Auto Loan,41605.75,3.8,48,2025-03-13,2029-03-13,41605.75,Active,No,2025-03-08 10:51:38
15776,19689,Personal Loan,22708.98,4.2,60,2024-01-28,2029-01-28,0.0,Closed,No,2024-01-25 20:18:01
15777,19690,Student Loan,43986.57,2.9,120,2025-05-03,2035-05-03,43986.57,Active,No,2025-04-26 00:40:27
15778,19691,Small Business Loan,47828.2,5.5,84,2023-03-17,2030-03-17,0.0,Closed,No,2023-03-11 00:44:44
15779,19693,Student Loan,33829.88,2.9,120,2024-10-18,2034-10-18,0.0,Closed,No,2024-10-13 01:00:08
15780,19699,Student Loan,9650.09,2.9,120,2025-01-30,2035-01-30,0.0,Closed,No,2025-01-24 02:36:55
15781,19699,Auto Loan,10955.19,3.8,48,2024-10-26,2028-10-26,0.0,Closed,No,2024-10-19 17:03:39
15782,19701,Personal Loan,28891.53,4.2,60,2021-04-22,2026-04-22,0.0,Closed,No,2021-04-16 05:04:43
15783,19701,Auto Loan,69420.35,3.8,48,2023-12-15,2027-12-15,69420.35,Active,No,2023-12-08 12:37:56
15784,19705,Personal Loan,21860.06,4.2,60,2024-02-07,2029-02-07,21860.06,Active,No,2024-02-06 15:19:17
15785,19705,Auto Loan,13606.72,3.8,48,2021-12-02,2025-12-02,13606.72,Active,No,2021-11-29 17:53:16
15786,19705,Small Business Loan,68092.85,5.5,84,2020-07-28,2027-07-28,0.0,Closed,No,2020-07-27 13:44:50
15787,19706,Credit Line,18960.97,6.0,12,2022-04-28,2023-04-28,18960.97,Active,No,2022-04-27 18:10:24
15788,19708,Auto Loan,20513.26,3.8,48,2024-10-03,2028-10-03,20513.26,Active,No,2024-09-27 22:42:22
15789,19709,Student Loan,19210.28,2.9,120,2023-07-14,2033-07-14,0.0,Closed,No,2023-07-10 07:28:39
15790,19710,Personal Loan,21192.85,4.2,60,2021-06-27,2026-06-27,0.0,Closed,No,2021-06-23 02:30:00
15791,19711,Auto Loan,9385.66,3.8,48,2021-07-15,2025-07-15,9385.66,Active,No,2021-07-14 01:21:46
15792,19711,Mortgage,491667.6,1.5,240,2023-10-06,2043-10-06,0.0,Closed,No,2023-10-03 11:23:09
15793,19711,Student Loan,37999.15,2.9,120,2021-05-12,2031-05-12,0.0,Closed,Yes,2021-05-07 11:30:02
15794,19713,Small Business Loan,144552.08,5.5,84,2022-08-08,2029-08-08,0.0,Closed,No,2022-08-03 23:48:49
15795,19714,Auto Loan,32466.07,3.8,48,2021-02-11,2025-02-11,0.0,Closed,No,2021-02-10 18:49:45
15796,19715,Auto Loan,67104.1,3.8,48,2023-12-18,2027-12-18,0.0,Closed,No,2023-12-14 07:02:27
15797,19715,Student Loan,16834.45,2.9,120,2020-01-23,2030-01-23,16834.45,Active,No,2020-01-22 21:02:24
15798,19717,Mortgage,204023.77,1.5,240,2022-12-14,2042-12-14,204023.77,Active,No,2022-12-10 05:34:27
15799,19718,Small Business Loan,189216.56,5.5,84,2023-09-19,2030-09-19,0.0,Closed,No,2023-09-15 02:53:46
15800,19722,Student Loan,21300.65,2.9,120,2022-11-05,2032-11-05,21300.65,Active,No,2022-11-02 12:33:35
15801,19722,Credit Line,6652.43,6.0,12,2020-10-04,2021-10-04,0.0,Closed,No,2020-10-02 10:39:36
15802,19723,Mortgage,392325.44,1.5,240,2022-04-17,2042-04-17,392325.44,Active,No,2022-04-13 03:51:21
15803,19727,Personal Loan,29635.01,4.2,60,2021-02-24,2026-02-24,0.0,Closed,No,2021-02-20 07:24:17
15804,19727,Mortgage,161775.56,1.5,240,2021-01-26,2041-01-26,0.0,Closed,No,2021-01-20 19:30:57
15805,19728,Small Business Loan,17144.95,5.5,84,2022-11-08,2029-11-08,17144.95,Active,No,2022-11-06 05:14:09
15806,19729,Mortgage,164538.48,1.5,240,2023-01-11,2043-01-11,164538.48,Active,No,2023-01-04 19:21:29
15807,19734,Mortgage,353341.3,1.5,240,2020-05-02,2040-05-02,0.0,Closed,No,2020-05-01 00:56:54
15808,19734,Auto Loan,10819.73,3.8,48,2024-08-12,2028-08-12,0.0,Closed,No,2024-08-08 16:03:46
15809,19739,Student Loan,19109.63,2.9,120,2022-02-02,2032-02-02,0.0,Closed,No,2022-01-29 14:42:19
15810,19739,Credit Line,7484.61,6.0,12,2022-11-18,2023-11-18,0.0,Closed,No,2022-11-11 22:23:43
15811,19740,Personal Loan,32782.11,4.2,60,2020-11-24,2025-11-24,0.0,Closed,No,2020-11-19 04:38:23
15812,19741,Student Loan,28453.1,2.9,120,2023-08-04,2033-08-04,28453.1,Active,No,2023-08-02 21:04:58
15813,19742,Mortgage,59885.39,1.5,240,2024-04-20,2044-04-20,59885.39,Active,No,2024-04-14 22:14:21
15814,19746,Small Business Loan,132545.24,5.5,84,2023-09-23,2030-09-23,132545.24,Active,No,2023-09-22 17:33:42
15815,19746,Credit Line,6359.29,6.0,12,2023-08-06,2024-08-06,0.0,Closed,No,2023-08-03 15:53:40
15816,19747,Mortgage,472569.98,1.5,240,2020-11-29,2040-11-29,0.0,Closed,No,2020-11-26 15:18:06
15817,19747,Auto Loan,5934.45,3.8,48,2020-04-25,2024-04-25,0.0,Closed,No,2020-04-23 20:59:20
15818,19748,Student Loan,56242.04,2.9,120,2024-02-04,2034-02-04,0.0,Closed,No,2024-01-29 20:26:13
15819,19748,Personal Loan,46823.95,4.2,60,2022-05-03,2027-05-03,46823.95,Active,No,2022-05-02 09:17:14
15820,19749,Student Loan,50570.25,2.9,120,2020-10-30,2030-10-30,50570.25,Active,No,2020-10-27 11:53:40
15821,19749,Mortgage,199150.21,1.5,240,2020-05-16,2040-05-16,199150.21,Active,No,2020-05-10 13:37:26
15822,19750,Auto Loan,15617.43,3.8,48,2023-03-15,2027-03-15,0.0,Closed,No,2023-03-12 19:52:46
15823,19751,Credit Line,722.06,6.0,12,2020-08-05,2021-08-05,722.06,Active,Yes,2020-07-31 04:34:30
15824,19753,Auto Loan,35481.29,3.8,48,2023-12-03,2027-12-03,0.0,Closed,No,2023-12-01 14:04:49
15825,19757,Small Business Loan,23298.51,5.5,84,2022-04-09,2029-04-09,23298.51,Active,No,2022-04-02 14:56:05
15826,19761,Small Business Loan,182319.72,5.5,84,2022-04-10,2029-04-10,0.0,Closed,No,2022-04-07 15:10:48
15827,19762,Student Loan,55537.52,2.9,120,2021-05-17,2031-05-17,55537.52,Active,No,2021-05-12 09:40:19
15828,19763,Personal Loan,31257.86,4.2,60,2022-06-06,2027-06-06,31257.86,Active,No,2022-06-05 15:44:39
15829,19764,Student Loan,28998.9,2.9,120,2024-02-18,2034-02-18,0.0,Closed,No,2024-02-14 15:42:01
15830,19766,Personal Loan,36933.19,4.2,60,2023-03-01,2028-03-01,0.0,Closed,No,2023-02-28 23:25:36
15831,19767,Small Business Loan,177130.64,5.5,84,2023-01-20,2030-01-20,0.0,Closed,No,2023-01-17 17:43:52
15832,19768,Student Loan,14906.27,2.9,120,2020-06-20,2030-06-20,0.0,Closed,No,2020-06-14 03:35:14
15833,19768,Small Business Loan,232981.33,5.5,84,2021-09-07,2028-09-07,232981.33,Active,No,2021-08-31 02:06:44
15834,19770,Credit Line,2074.78,6.0,12,2020-09-23,2021-09-23,0.0,Closed,No,2020-09-20 08:18:30
15835,19772,Personal Loan,21441.03,4.2,60,2022-08-02,2027-08-02,0.0,Closed,No,2022-07-26 20:50:56
15836,19772,Credit Line,8738.08,6.0,12,2021-05-23,2022-05-23,0.0,Closed,No,2021-05-21 19:34:33
15837,19773,Small Business Loan,24654.15,5.5,84,2022-11-05,2029-11-05,0.0,Closed,No,2022-11-01 13:34:37
15838,19773,Personal Loan,11819.29,4.2,60,2020-05-08,2025-05-08,11819.29,Active,No,2020-05-01 03:47:17
15839,19774,Personal Loan,24297.27,4.2,60,2022-09-29,2027-09-29,24297.27,Active,No,2022-09-25 06:31:13
15840,19775,Small Business Loan,241556.53,5.5,84,2023-09-13,2030-09-13,241556.53,Active,No,2023-09-11 19:22:21
15841,19776,Personal Loan,31977.26,4.2,60,2023-07-01,2028-07-01,0.0,Closed,No,2023-06-30 02:48:14
15842,19781,Small Business Loan,214122.84,5.5,84,2022-10-20,2029-10-20,0.0,Closed,No,2022-10-14 17:18:09
15843,19782,Credit Line,8270.22,6.0,12,2024-08-02,2025-08-02,8270.22,Active,No,2024-07-30 13:11:31
15844,19782,Personal Loan,17247.79,4.2,60,2023-07-27,2028-07-27,17247.79,Active,No,2023-07-25 03:10:52
15845,19782,Mortgage,409806.76,1.5,240,2024-05-20,2044-05-20,0.0,Closed,No,2024-05-18 21:56:39
15846,19782,Personal Loan,45324.21,4.2,60,2020-06-04,2025-06-04,0.0,Closed,No,2020-05-30 13:10:19
15847,19783,Small Business Loan,65326.26,5.5,84,2020-08-28,2027-08-28,65326.26,Active,No,2020-08-26 15:45:22
15848,19785,Mortgage,357791.69,1.5,240,2024-10-30,2044-10-30,357791.69,Active,No,2024-10-23 18:10:10
15849,19785,Student Loan,56569.98,2.9,120,2020-03-19,2030-03-19,56569.98,Active,Yes,2020-03-13 04:46:06
15850,19785,Auto Loan,79943.56,3.8,48,2020-07-22,2024-07-22,0.0,Closed,No,2020-07-15 16:22:07
15851,19786,Credit Line,13294.06,6.0,12,2022-08-22,2023-08-22,0.0,Closed,No,2022-08-20 08:58:53
15852,19788,Personal Loan,7619.44,4.2,60,2021-03-19,2026-03-19,7619.44,Active,No,2021-03-16 12:32:58
15853,19789,Credit Line,19482.03,6.0,12,2024-10-24,2025-10-24,19482.03,Active,No,2024-10-23 18:09:11
15854,19789,Small Business Loan,108824.33,5.5,84,2022-11-18,2029-11-18,0.0,Closed,No,2022-11-14 21:11:04
15855,19790,Auto Loan,44820.22,3.8,48,2024-11-15,2028-11-15,0.0,Closed,No,2024-11-11 04:58:24
15856,19793,Student Loan,14942.24,2.9,120,2020-09-28,2030-09-28,0.0,Closed,No,2020-09-22 12:00:23
15857,19793,Student Loan,38477.26,2.9,120,2021-12-15,2031-12-15,0.0,Closed,No,2021-12-12 15:01:58
15858,19794,Credit Line,11419.55,6.0,12,2024-07-01,2025-07-01,0.0,Closed,Yes,2024-06-28 16:24:02
15859,19795,Credit Line,8635.05,6.0,12,2024-08-08,2025-08-08,0.0,Closed,No,2024-08-03 07:45:09
15860,19796,Student Loan,29835.69,2.9,120,2024-04-26,2034-04-26,0.0,Closed,No,2024-04-20 11:54:33
15861,19796,Personal Loan,13169.39,4.2,60,2023-06-17,2028-06-17,0.0,Closed,No,2023-06-14 08:30:29
15862,19797,Personal Loan,23885.96,4.2,60,2023-10-28,2028-10-28,0.0,Closed,No,2023-10-21 12:28:37
15863,19799,Student Loan,23606.07,2.9,120,2022-09-04,2032-09-04,0.0,Closed,No,2022-09-01 17:29:00
15864,19801,Student Loan,32351.15,2.9,120,2023-05-22,2033-05-22,32351.15,Active,No,2023-05-19 13:48:47
15865,19802,Small Business Loan,70042.85,5.5,84,2021-12-22,2028-12-22,0.0,Closed,No,2021-12-21 07:34:39
15866,19805,Credit Line,15548.81,6.0,12,2025-03-24,2026-03-24,0.0,Closed,No,2025-03-20 13:35:32
15867,19805,Credit Line,3270.26,6.0,12,2024-11-04,2025-11-04,0.0,Closed,No,2024-11-03 20:08:25
15868,19807,Credit Line,8556.63,6.0,12,2021-02-08,2022-02-08,8556.63,Active,Yes,2021-02-04 02:22:48
15869,19808,Student Loan,5543.34,2.9,120,2025-01-29,2035-01-29,0.0,Closed,No,2025-01-26 00:39:40
15870,19808,Student Loan,33722.93,2.9,120,2022-01-16,2032-01-16,0.0,Closed,No,2022-01-11 21:43:57
15871,19812,Mortgage,366595.17,1.5,240,2021-05-13,2041-05-13,366595.17,Active,No,2021-05-09 04:12:03
15872,19812,Personal Loan,42090.67,4.2,60,2021-04-24,2026-04-24,0.0,Closed,No,2021-04-23 01:56:06
15873,19813,Auto Loan,38315.67,3.8,48,2024-02-18,2028-02-18,0.0,Closed,No,2024-02-14 05:28:08
15874,19814,Personal Loan,21459.79,4.2,60,2023-08-19,2028-08-19,21459.79,Active,No,2023-08-17 15:39:16
15875,19815,Personal Loan,34476.33,4.2,60,2022-03-02,2027-03-02,0.0,Closed,No,2022-02-27 02:29:53
15876,19816,Auto Loan,23162.77,3.8,48,2023-12-18,2027-12-18,0.0,Closed,No,2023-12-12 01:48:41
15877,19817,Mortgage,267159.24,1.5,240,2022-11-13,2042-11-13,0.0,Closed,No,2022-11-12 15:48:15
15878,19817,Mortgage,161234.38,1.5,240,2021-03-12,2041-03-12,0.0,Closed,No,2021-03-11 16:44:16
15879,19820,Student Loan,15323.94,2.9,120,2021-05-07,2031-05-07,15323.94,Active,No,2021-05-03 18:37:47
15880,19820,Student Loan,20934.53,2.9,120,2024-05-08,2034-05-08,0.0,Closed,No,2024-05-01 03:29:09
15881,19821,Personal Loan,47376.11,4.2,60,2024-07-18,2029-07-18,0.0,Closed,No,2024-07-17 03:56:41
15882,19821,Personal Loan,39237.89,4.2,60,2020-01-06,2025-01-06,39237.89,Active,No,2020-01-05 00:41:24
15883,19825,Small Business Loan,54287.61,5.5,84,2020-06-30,2027-06-30,54287.61,Active,No,2020-06-25 23:52:04
15884,19826,Personal Loan,34826.48,4.2,60,2022-07-18,2027-07-18,0.0,Closed,No,2022-07-14 01:50:41
15885,19827,Personal Loan,6468.64,4.2,60,2020-08-13,2025-08-13,6468.64,Active,No,2020-08-12 08:08:06
15886,19828,Credit Line,13620.24,6.0,12,2023-07-20,2024-07-20,0.0,Closed,No,2023-07-18 09:32:12
15887,19828,Personal Loan,13474.68,4.2,60,2023-03-17,2028-03-17,0.0,Closed,No,2023-03-11 19:03:41
15888,19829,Personal Loan,49360.46,4.2,60,2024-06-29,2029-06-29,0.0,Closed,No,2024-06-28 07:58:23
15889,19831,Credit Line,19549.88,6.0,12,2025-02-18,2026-02-18,0.0,Closed,No,2025-02-14 23:15:29
15890,19831,Personal Loan,6551.95,4.2,60,2021-01-27,2026-01-27,6551.95,Active,No,2021-01-20 20:39:16
15891,19831,Auto Loan,13655.2,3.8,48,2023-10-17,2027-10-17,0.0,Closed,No,2023-10-11 08:49:44
15892,19833,Credit Line,3233.12,6.0,12,2020-12-16,2021-12-16,0.0,Closed,No,2020-12-15 17:08:54
15893,19834,Small Business Loan,84488.87,5.5,84,2020-10-18,2027-10-18,84488.87,Active,No,2020-10-16 10:13:19
15894,19834,Small Business Loan,183757.73,5.5,84,2022-12-12,2029-12-12,0.0,Closed,Yes,2022-12-07 04:37:53
15895,19835,Mortgage,227464.18,1.5,240,2023-11-04,2043-11-04,0.0,Closed,No,2023-10-29 11:16:35
15896,19835,Student Loan,7598.73,2.9,120,2021-07-26,2031-07-26,7598.73,Active,No,2021-07-23 21:23:35
15897,19836,Mortgage,313260.87,1.5,240,2025-05-05,2045-05-05,0.0,Closed,No,2025-05-04 16:07:31
15898,19837,Auto Loan,50051.12,3.8,48,2020-06-07,2024-06-07,0.0,Closed,No,2020-05-31 04:45:08
15899,19842,Small Business Loan,49252.6,5.5,84,2021-02-27,2028-02-27,0.0,Closed,No,2021-02-24 08:26:24
15900,19843,Personal Loan,42300.68,4.2,60,2021-08-21,2026-08-21,0.0,Closed,No,2021-08-18 14:53:56
15901,19843,Small Business Loan,240525.96,5.5,84,2024-03-19,2031-03-19,0.0,Closed,No,2024-03-18 06:39:00
15902,19843,Student Loan,52615.67,2.9,120,2020-08-02,2030-08-02,52615.67,Active,No,2020-07-26 20:25:46
15903,19844,Credit Line,743.8,6.0,12,2024-05-19,2025-05-19,743.8,Active,No,2024-05-15 07:51:30
15904,19845,Auto Loan,62040.77,3.8,48,2023-05-26,2027-05-26,0.0,Closed,No,2023-05-23 05:09:13
15905,19847,Mortgage,455823.08,1.5,240,2023-02-02,2043-02-02,455823.08,Active,No,2023-02-01 09:38:13
15906,19848,Personal Loan,10693.41,4.2,60,2022-12-25,2027-12-25,0.0,Closed,No,2022-12-24 05:43:24
15907,19849,Personal Loan,12607.67,4.2,60,2024-02-26,2029-02-26,0.0,Closed,No,2024-02-25 21:01:08
15908,19851,Personal Loan,41940.81,4.2,60,2022-09-09,2027-09-09,41940.81,Active,No,2022-09-06 00:14:39
15909,19853,Personal Loan,41102.38,4.2,60,2024-12-23,2029-12-23,41102.38,Active,No,2024-12-21 03:35:14
15910,19853,Auto Loan,77580.36,3.8,48,2022-05-22,2026-05-22,77580.36,Active,No,2022-05-19 16:50:57
15911,19853,Small Business Loan,223175.41,5.5,84,2021-07-27,2028-07-27,0.0,Closed,No,2021-07-21 22:14:41
15912,19854,Mortgage,325470.82,1.5,240,2020-02-25,2040-02-25,325470.82,Active,No,2020-02-18 18:51:14
15913,19854,Small Business Loan,24734.47,5.5,84,2022-07-04,2029-07-04,0.0,Closed,No,2022-06-28 04:07:46
15914,19855,Student Loan,42728.34,2.9,120,2023-10-17,2033-10-17,0.0,Closed,No,2023-10-16 06:40:14
15915,19855,Mortgage,225439.41,1.5,240,2023-02-17,2043-02-17,0.0,Closed,No,2023-02-12 17:52:08
15916,19857,Auto Loan,94216.86,3.8,48,2022-05-11,2026-05-11,0.0,Closed,No,2022-05-04 07:55:35
15917,19858,Student Loan,56081.35,2.9,120,2022-10-13,2032-10-13,56081.35,Active,No,2022-10-11 05:00:38
15918,19861,Auto Loan,43772.93,3.8,48,2022-12-03,2026-12-03,0.0,Closed,No,2022-12-01 08:57:00
15919,19861,Auto Loan,73597.71,3.8,48,2022-01-16,2026-01-16,0.0,Closed,No,2022-01-09 19:17:17
15920,19863,Credit Line,10455.56,6.0,12,2021-05-06,2022-05-06,0.0,Closed,No,2021-05-02 07:34:44
15921,19864,Mortgage,464149.62,1.5,240,2020-05-08,2040-05-08,0.0,Closed,No,2020-05-06 23:36:20
15922,19866,Student Loan,13290.98,2.9,120,2023-01-19,2033-01-19,0.0,Closed,No,2023-01-17 13:10:55
15923,19867,Student Loan,37395.83,2.9,120,2020-12-11,2030-12-11,0.0,Closed,No,2020-12-09 05:18:53
