Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
1613,2024-05-31,1936182802.04,1287150215.42,649032586.62,155318.84,145545.98,9772.86,2024-05-31,EUR,2025-05-25 21:55:48.202198
1614,2024-06-01,1937405837.98,1501359127.58,436046710.4,168958.09,158918.99,10039.1,2024-06-01,EUR,2025-05-25 21:55:48.202198
1615,2024-06-02,1938578037.82,1282438595.33,656139442.49,188296.8,131880.51,56416.28,2024-06-02,EUR,2025-05-25 21:55:48.202198
1616,2024-06-03,1939792593.61,1512390147.19,427402446.41,192366.09,142067.17,50298.92,2024-06-03,EUR,2025-05-25 21:55:48.202198
1617,2024-06-04,1940976240.96,1371953814.51,569022426.45,181683.43,127017.58,54665.85,2024-06-04,EUR,2025-05-25 21:55:48.202198
1618,2024-06-05,1942208730.19,1310073436.73,632135293.46,159423.86,137633.03,21790.83,2024-06-05,EUR,2025-05-25 21:55:48.202198
1619,2024-06-06,1943420337.62,1419010372.36,524409965.26,189641.2,147002.07,42639.13,2024-06-06,EUR,2025-05-25 21:55:48.202198
1620,2024-06-07,1944619362.53,1317672286.39,626947076.15,210404.7,132120.48,78284.22,2024-06-07,EUR,2025-05-25 21:55:48.202198
1621,2024-06-08,1945810403.24,1280403340.76,665407062.48,181776.55,134538.83,47237.72,2024-06-08,EUR,2025-05-25 21:55:48.202198
1622,2024-06-09,1947009637.49,1415111136.88,531898500.61,177876.85,141406.47,36470.38,2024-06-09,EUR,2025-05-25 21:55:48.202198
1623,2024-06-10,1948209462.64,1378184007.02,570025455.62,164180.33,128664.65,35515.68,2024-06-10,EUR,2025-05-25 21:55:48.202198
1624,2024-06-11,1949373765.25,1413078295.06,536295470.19,188722.36,140556.73,48165.63,2024-06-11,EUR,2025-05-25 21:55:48.202198
1625,2024-06-12,1950627486.55,1447004700.12,503622786.43,166166.71,137421.13,28745.58,2024-06-12,EUR,2025-05-25 21:55:48.202198
1626,2024-06-13,1951823751.18,1446203046.03,505620705.15,182962.54,144493.28,38469.25,2024-06-13,EUR,2025-05-25 21:55:48.202198
1627,2024-06-14,1952987617.29,1522801006.89,430186610.4,177028.53,121194.28,55834.26,2024-06-14,EUR,2025-05-25 21:55:48.202198
1628,2024-06-15,1954180661.85,1306111251.19,648069410.66,156191.94,129882.17,26309.77,2024-06-15,EUR,2025-05-25 21:55:48.202198
1629,2024-06-16,1955398568.74,1370907363.85,584491204.89,179607.32,145270.67,34336.65,2024-06-16,EUR,2025-05-25 21:55:48.202198
1630,2024-06-17,1956590639.33,1282703142.31,673887497.03,192243.08,132378.67,59864.41,2024-06-17,EUR,2025-05-25 21:55:48.202198
1631,2024-06-18,1957791501.5,1297857595.18,659933906.32,155865.63,126481.58,29384.04,2024-06-18,EUR,2025-05-25 21:55:48.202198
1632,2024-06-19,1959025927.93,1517755379.81,441270548.12,192575.12,150640.28,41934.84,2024-06-19,EUR,2025-05-25 21:55:48.202198
1633,2024-06-20,1960202795.36,1396624606.6,563578188.76,195713.06,145547.85,50165.21,2024-06-20,EUR,2025-05-25 21:55:48.202198
1634,2024-06-21,1961407072.35,1510482253.88,450924818.47,169070.84,140999.78,28071.06,2024-06-21,EUR,2025-05-25 21:55:48.202198
1635,2024-06-22,1962614188.78,1407272022.21,555342166.57,177268.4,152884.89,24383.51,2024-06-22,EUR,2025-05-25 21:55:48.202198
1636,2024-06-23,1963812808.73,1341451809.58,622360999.15,142142.55,125772.94,16369.6,2024-06-23,EUR,2025-05-25 21:55:48.202198
1637,2024-06-24,1965009595.04,1415626748.19,549382846.85,189409.67,146386.6,43023.07,2024-06-24,EUR,2025-05-25 21:55:48.202198
1638,2024-06-25,1966188079.79,1278932555.09,687255524.71,191713.17,129807.54,61905.62,2024-06-25,EUR,2025-05-25 21:55:48.202198
1639,2024-06-26,1967412288.22,1287616061.79,679796226.42,148208.01,142631.11,5576.9,2024-06-26,EUR,2025-05-25 21:55:48.202198
1640,2024-06-27,1968631418.02,1280962974.61,687668443.41,172337.85,152802.28,19535.57,2024-06-27,EUR,2025-05-25 21:55:48.202198
1641,2024-06-28,1969843734.4,1366206743.42,603636990.98,162688.37,132215.38,30472.99,2024-06-28,EUR,2025-05-25 21:55:48.202198
1642,2024-06-29,1971039948.24,1469787579.9,501252368.35,174785.69,122416.64,52369.05,2024-06-29,EUR,2025-05-25 21:55:48.202198
1643,2024-06-30,1972210964.34,1530967731.91,441243232.43,188110.86,117911.58,70199.28,2024-06-30,EUR,2025-05-25 21:55:48.202198
1644,2024-07-01,1973380465.15,1353007882.81,620372582.34,198933.55,151109.97,47823.58,2024-07-01,EUR,2025-05-25 21:55:48.202198
1645,2024-07-02,1974578646.91,1292157978.14,682420668.77,184341.59,128753.9,55587.69,2024-07-02,EUR,2025-05-25 21:55:48.202198
1646,2024-07-03,1975781736.86,1426692661.11,549089075.75,200184.96,144888.52,55296.44,2024-07-03,EUR,2025-05-25 21:55:48.202198
1647,2024-07-04,1976987424.52,1430856314.7,546131109.83,203433.65,137368.53,66065.12,2024-07-04,EUR,2025-05-25 21:55:48.202198
1648,2024-07-05,1978200493.17,1472550235.43,505650257.75,161674.3,143792.71,17881.59,2024-07-05,EUR,2025-05-25 21:55:48.202198
1649,2024-07-06,1979377893.38,1404687154.73,574690738.66,212794.34,159863.69,52930.64,2024-07-06,EUR,2025-05-25 21:55:48.202198
1650,2024-07-07,1980589405.01,1352271396.28,628318008.74,184621.83,174283.4,10338.42,2024-07-07,EUR,2025-05-25 21:55:48.202198
1651,2024-07-08,1981770982.26,1534282016.65,447488965.61,187490.89,145429.72,42061.17,2024-07-08,EUR,2025-05-25 21:55:48.202198
1652,2024-07-09,1982947332.4,1440790491.38,542156841.02,174832.54,116509.28,58323.26,2024-07-09,EUR,2025-05-25 21:55:48.202198
1653,2024-07-10,1984128627.6,1469184478.13,514944149.46,207233.5,121198.01,86035.49,2024-07-10,EUR,2025-05-25 21:55:48.202198
1654,2024-07-11,1985337126.76,1413651454.73,571685672.02,164258.55,138926.0,25332.55,2024-07-11,EUR,2025-05-25 21:55:48.202198
1655,2024-07-12,1986533868.16,1430402508.98,556131359.18,168017.43,162315.93,5701.5,2024-07-12,EUR,2025-05-25 21:55:48.202198
1656,2024-07-13,1987750359.4,1470200086.37,517550273.03,178299.53,133321.65,44977.87,2024-07-13,EUR,2025-05-25 21:55:48.202198
1657,2024-07-14,1988976205.61,1381761651.72,607214553.89,196338.95,147831.37,48507.58,2024-07-14,EUR,2025-05-25 21:55:48.202198
1658,2024-07-15,1990161265.32,1423546609.73,566614655.59,190436.52,137667.64,52768.88,2024-07-15,EUR,2025-05-25 21:55:48.202198
1659,2024-07-16,1991341664.21,1327262465.56,664079198.65,188907.6,160835.69,28071.91,2024-07-16,EUR,2025-05-25 21:55:48.202198
1660,2024-07-17,1992498722.64,1314683338.69,677815383.95,173782.93,146138.61,27644.32,2024-07-17,EUR,2025-05-25 21:55:48.202198
1661,2024-07-18,1993735422.88,1398163352.86,595572070.02,166724.34,136842.42,29881.92,2024-07-18,EUR,2025-05-25 21:55:48.202198
1662,2024-07-19,1994940143.98,1447958683.98,546981460.0,212761.43,117878.7,94882.74,2024-07-19,EUR,2025-05-25 21:55:48.202198
1663,2024-07-20,1996147047.67,1476744742.02,519402305.64,154393.08,142292.12,12100.96,2024-07-20,EUR,2025-05-25 21:55:48.202198
1664,2024-07-21,1997362143.26,1386332731.51,611029411.75,197991.67,137635.42,60356.24,2024-07-21,EUR,2025-05-25 21:55:48.202198
1665,2024-07-22,1998538207.94,1306122932.99,692415274.96,184088.79,140113.31,43975.48,2024-07-22,EUR,2025-05-25 21:55:48.202198
1666,2024-07-23,1999740237.91,1433206947.02,566533290.89,174435.34,141816.56,32618.78,2024-07-23,EUR,2025-05-25 21:55:48.202198
1667,2024-07-24,2000968200.75,1331328068.45,669640132.3,184550.82,128030.09,56520.74,2024-07-24,EUR,2025-05-25 21:55:48.202198
1668,2024-07-25,2002197131.48,1339311572.26,662885559.22,191608.71,136834.92,54773.8,2024-07-25,EUR,2025-05-25 21:55:48.202198
1669,2024-07-26,2003379102.67,1307438335.73,695940766.94,196003.84,129314.88,66688.96,2024-07-26,EUR,2025-05-25 21:55:48.202198
1670,2024-07-27,2004597544.24,1336350328.21,668247216.03,172725.68,142783.93,29941.75,2024-07-27,EUR,2025-05-25 21:55:48.202198
1671,2024-07-28,2005792771.13,1459843639.98,545949131.15,182967.07,145847.84,37119.23,2024-07-28,EUR,2025-05-25 21:55:48.202198
1672,2024-07-29,2007016158.55,1421108603.5,585907555.05,179829.96,153317.5,26512.46,2024-07-29,EUR,2025-05-25 21:55:48.202198
1673,2024-07-30,2008183771.45,1447738994.23,560444777.22,170091.97,117560.26,52531.7,2024-07-30,EUR,2025-05-25 21:55:48.202198
1674,2024-07-31,2009373062.55,1517366668.96,492006393.58,163162.1,139807.23,23354.87,2024-07-31,EUR,2025-05-25 21:55:48.202198
1675,2024-08-01,2010562975.47,1408549316.79,602013658.68,170799.11,144498.48,26300.63,2024-08-01,EUR,2025-05-25 21:55:48.202198
1676,2024-08-02,2011781708.89,1362590964.74,649190744.15,181271.17,133739.25,47531.91,2024-08-02,EUR,2025-05-25 21:55:48.202198
1677,2024-08-03,2012987358.91,1447504590.49,565482768.42,190413.46,134400.55,56012.91,2024-08-03,EUR,2025-05-25 21:55:48.202198
1678,2024-08-04,2014203106.92,1537628713.7,476574393.23,192027.29,139794.73,52232.56,2024-08-04,EUR,2025-05-25 21:55:48.202198
1679,2024-08-05,2015388645.77,1425512822.61,589875823.17,176080.15,135850.17,40229.98,2024-08-05,EUR,2025-05-25 21:55:48.202198
1680,2024-08-06,2016584212.79,1571571776.76,445012436.03,164541.63,143844.33,20697.3,2024-08-06,EUR,2025-05-25 21:55:48.202198
1681,2024-08-07,2017768954.07,1510117833.34,507651120.73,168394.75,146164.96,22229.8,2024-08-07,EUR,2025-05-25 21:55:48.202198
1682,2024-08-08,2018980291.81,1314225280.83,704755010.98,192550.76,155009.76,37541.0,2024-08-08,EUR,2025-05-25 21:55:48.202198
1683,2024-08-09,2020182553.92,1407361570.68,612820983.24,195629.89,121262.61,74367.27,2024-08-09,EUR,2025-05-25 21:55:48.202198
1684,2024-08-10,2021358007.28,1453159224.53,568198782.75,186509.78,140333.77,46176.01,2024-08-10,EUR,2025-05-25 21:55:48.202198
1685,2024-08-11,2022578554.0,1510948566.21,511629987.8,149304.89,155085.01,-5780.12,2024-08-11,EUR,2025-05-25 21:55:48.202198
1686,2024-08-12,2023767072.23,1325510742.23,698256330.0,200645.81,153012.52,47633.29,2024-08-12,EUR,2025-05-25 21:55:48.202198
1687,2024-08-13,2024926241.69,1456515768.67,568410473.02,190642.28,142619.49,48022.79,2024-08-13,EUR,2025-05-25 21:55:48.202198
1688,2024-08-14,2026129288.16,1318532487.06,707596801.1,175538.12,127278.35,48259.77,2024-08-14,EUR,2025-05-25 21:55:48.202198
1689,2024-08-15,2027306284.86,1455750157.46,571556127.39,190317.77,131302.46,59015.31,2024-08-15,EUR,2025-05-25 21:55:48.202198
1690,2024-08-16,2028513057.54,1559247069.47,469265988.06,155557.99,129537.69,26020.3,2024-08-16,EUR,2025-05-25 21:55:48.202198
1691,2024-08-17,2029729941.9,1395371694.18,634358247.71,208077.09,130903.4,77173.68,2024-08-17,EUR,2025-05-25 21:55:48.202198
1692,2024-08-18,2030965120.06,1326960981.79,704004138.26,187173.46,154525.07,32648.39,2024-08-18,EUR,2025-05-25 21:55:48.202198
1693,2024-08-19,2032150598.56,1474187951.16,557962647.41,183252.56,131522.53,51730.03,2024-08-19,EUR,2025-05-25 21:55:48.202198
1694,2024-08-20,2033353498.32,1476902737.48,556450760.85,189863.92,135995.01,53868.91,2024-08-20,EUR,2025-05-25 21:55:48.202198
1695,2024-08-21,2034524935.86,1496380117.63,538144818.23,172646.03,143059.34,29586.69,2024-08-21,EUR,2025-05-25 21:55:48.202198
1696,2024-08-22,2035704341.72,1436962587.27,598741754.45,168495.55,138806.68,29688.86,2024-08-22,EUR,2025-05-25 21:55:48.202198
1697,2024-08-23,2036904923.05,1529804692.17,507100230.88,180817.24,152014.31,28802.93,2024-08-23,EUR,2025-05-25 21:55:48.202198
1698,2024-08-24,2038079076.3,1365797109.58,672281966.72,184174.78,130985.29,53189.49,2024-08-24,EUR,2025-05-25 21:55:48.202198
1699,2024-08-25,2039244853.05,1495982314.79,543262538.26,180079.47,139834.55,40244.92,2024-08-25,EUR,2025-05-25 21:55:48.202198
1700,2024-08-26,2040463473.46,1570695663.44,469767810.02,192294.34,142563.18,49731.17,2024-08-26,EUR,2025-05-25 21:55:48.202198
1701,2024-08-27,2041666220.7,1432792538.08,608873682.62,181297.18,121433.7,59863.48,2024-08-27,EUR,2025-05-25 21:55:48.202198
1702,2024-08-28,2042873176.99,1566201554.97,476671622.02,138465.25,149816.35,-11351.1,2024-08-28,EUR,2025-05-25 21:55:48.202198
1703,2024-08-29,2044074341.34,1434673370.84,609400970.5,187932.56,146279.8,41652.77,2024-08-29,EUR,2025-05-25 21:55:48.202198
1704,2024-08-30,2045233651.18,1395935409.14,649298242.04,189978.69,138978.58,51000.12,2024-08-30,EUR,2025-05-25 21:55:48.202198
1705,2024-08-31,2046419610.67,1339003653.83,707415956.84,173027.6,135444.11,37583.49,2024-08-31,EUR,2025-05-25 21:55:48.202198
1706,2024-09-01,2047616663.15,1435157253.94,612459409.2,155636.63,147589.45,8047.18,2024-09-01,EUR,2025-05-25 21:55:48.202198
1707,2024-09-02,2048831847.9,1356108104.88,692723743.02,179937.83,162310.99,17626.84,2024-09-02,EUR,2025-05-25 21:55:48.202198
1708,2024-09-03,2050017149.01,1472317232.29,577699916.72,178178.83,146355.5,31823.33,2024-09-03,EUR,2025-05-25 21:55:48.202198
1709,2024-09-04,2051190721.88,1545392614.24,505798107.64,178959.92,145392.15,33567.77,2024-09-04,EUR,2025-05-25 21:55:48.202198
1710,2024-09-05,2052432948.4,1359417345.88,693015602.51,174021.8,127998.98,46022.82,2024-09-05,EUR,2025-05-25 21:55:48.202198
1711,2024-09-06,2053653751.77,1435989564.26,617664187.51,151099.15,134352.59,16746.57,2024-09-06,EUR,2025-05-25 21:55:48.202198
1712,2024-09-07,2054850571.75,1516652355.49,538198216.26,191050.68,143219.62,47831.06,2024-09-07,EUR,2025-05-25 21:55:48.202198
1713,2024-09-08,2056052097.45,1440137980.09,615914117.36,169097.71,146851.17,22246.55,2024-09-08,EUR,2025-05-25 21:55:48.202198
1714,2024-09-09,2057228513.43,1409341391.27,647887122.16,200683.32,137145.58,63537.75,2024-09-09,EUR,2025-05-25 21:55:48.202198
1715,2024-09-10,2058414504.38,1524411830.05,534002674.33,178693.92,152480.57,26213.35,2024-09-10,EUR,2025-05-25 21:55:48.202198
1716,2024-09-11,2059594584.2,1469109695.18,590484889.03,155144.57,149693.06,5451.51,2024-09-11,EUR,2025-05-25 21:55:48.202198
1717,2024-09-12,2060769760.71,1550031431.65,510738329.07,192043.34,123935.54,68107.8,2024-09-12,EUR,2025-05-25 21:55:48.202198
1718,2024-09-13,2061956267.69,1520433286.2,541522981.5,149801.45,141842.49,7958.96,2024-09-13,EUR,2025-05-25 21:55:48.202198
1719,2024-09-14,2063156098.12,1379259899.83,683896198.29,182764.36,142690.34,40074.03,2024-09-14,EUR,2025-05-25 21:55:48.202198
1720,2024-09-15,2064359491.6,1546725274.38,517634217.22,187510.05,131628.0,55882.05,2024-09-15,EUR,2025-05-25 21:55:48.202198
1721,2024-09-16,2065605443.4,1456717770.43,608887672.98,199719.25,144977.09,54742.15,2024-09-16,EUR,2025-05-25 21:55:48.202198
1722,2024-09-17,2066792406.02,1443058607.74,623733798.28,197284.2,129069.02,68215.18,2024-09-17,EUR,2025-05-25 21:55:48.202198
1723,2024-09-18,2067977648.67,1492611573.75,575366074.92,187610.85,147492.02,40118.83,2024-09-18,EUR,2025-05-25 21:55:48.202198
1724,2024-09-19,2069193178.39,1554733538.4,514459639.98,173991.12,152023.89,21967.24,2024-09-19,EUR,2025-05-25 21:55:48.202198
1725,2024-09-20,2070379719.89,1556304374.56,514075345.34,164100.89,150963.09,13137.81,2024-09-20,EUR,2025-05-25 21:55:48.202198
1726,2024-09-21,2071608360.38,1406742821.69,664865538.69,155403.68,149852.58,5551.1,2024-09-21,EUR,2025-05-25 21:55:48.202198
1727,2024-09-22,2072803044.61,1495004030.4,577799014.21,164221.19,137138.17,27083.02,2024-09-22,EUR,2025-05-25 21:55:48.202198
1728,2024-09-23,2074000055.7,1562217031.63,511783024.07,186108.07,117889.3,68218.77,2024-09-23,EUR,2025-05-25 21:55:48.202198
1729,2024-09-24,2075213647.63,1590282424.86,484931222.78,179922.02,134998.65,44923.37,2024-09-24,EUR,2025-05-25 21:55:48.202198
1730,2024-09-25,2076413106.03,1403476699.5,672936406.52,170481.05,142947.17,27533.87,2024-09-25,EUR,2025-05-25 21:55:48.202198
1731,2024-09-26,2077620698.95,1539123372.96,538497325.98,200869.07,123613.18,77255.89,2024-09-26,EUR,2025-05-25 21:55:48.202198
1732,2024-09-27,2078811048.99,1505143474.79,573667574.21,170144.36,131617.92,38526.44,2024-09-27,EUR,2025-05-25 21:55:48.202198
1733,2024-09-28,2079980849.35,1513531365.99,566449483.36,169747.18,129506.66,40240.52,2024-09-28,EUR,2025-05-25 21:55:48.202198
1734,2024-09-29,2081159618.85,1393301983.93,687857634.92,182548.1,135592.82,46955.28,2024-09-29,EUR,2025-05-25 21:55:48.202198
1735,2024-09-30,2082346558.52,1389876115.01,692470443.51,172354.09,127573.06,44781.02,2024-09-30,EUR,2025-05-25 21:55:48.202198
1736,2024-10-01,2083519478.49,1485271803.39,598247675.1,204907.48,122234.31,82673.17,2024-10-01,EUR,2025-05-25 21:55:48.202198
1737,2024-10-02,2084709047.68,1442968410.99,641740636.69,171476.16,120925.88,50550.28,2024-10-02,EUR,2025-05-25 21:55:48.202198
1738,2024-10-03,2085926734.59,1533009420.65,552917313.94,168576.05,143084.5,25491.55,2024-10-03,EUR,2025-05-25 21:55:48.202198
1739,2024-10-04,2087111918.5,1461956103.51,625155814.98,191451.03,160207.43,31243.6,2024-10-04,EUR,2025-05-25 21:55:48.202198
1740,2024-10-05,2088323641.14,1543239494.99,545084146.15,176148.24,122334.63,53813.62,2024-10-05,EUR,2025-05-25 21:55:48.202198
1741,2024-10-06,2089515528.64,1498885130.88,590630397.75,189940.59,137965.05,51975.55,2024-10-06,EUR,2025-05-25 21:55:48.202198
1742,2024-10-07,2090687810.58,1554998307.91,535689502.67,174097.96,142229.56,31868.41,2024-10-07,EUR,2025-05-25 21:55:48.202198
1743,2024-10-08,2091892467.36,1418933876.57,672958590.79,162100.76,139986.77,22113.99,2024-10-08,EUR,2025-05-25 21:55:48.202198
1744,2024-10-09,2093096619.34,1372137811.41,720958807.93,199675.84,138044.0,61631.83,2024-10-09,EUR,2025-05-25 21:55:48.202198
1745,2024-10-10,2094304642.19,1391623391.16,702681251.03,188677.49,132371.07,56306.42,2024-10-10,EUR,2025-05-25 21:55:48.202198
1746,2024-10-11,2095505187.77,1487103287.33,608401900.43,179893.26,129349.01,50544.25,2024-10-11,EUR,2025-05-25 21:55:48.202198
1747,2024-10-12,2096678717.25,1442777004.76,653901712.5,192452.11,135998.03,56454.08,2024-10-12,EUR,2025-05-25 21:55:48.202198
1748,2024-10-13,2097896185.28,1629252847.77,468643337.51,146096.09,133806.75,12289.33,2024-10-13,EUR,2025-05-25 21:55:48.202198
1749,2024-10-14,2099099383.42,1389883803.76,709215579.67,147049.52,137763.81,9285.71,2024-10-14,EUR,2025-05-25 21:55:48.202198
1750,2024-10-15,2100319669.12,1415543615.96,684776053.16,171417.35,150252.06,21165.29,2024-10-15,EUR,2025-05-25 21:55:48.202198
1751,2024-10-16,2101512076.64,1586770175.58,514741901.06,183592.79,144344.08,39248.71,2024-10-16,EUR,2025-05-25 21:55:48.202198
1752,2024-10-17,2102701593.25,1616168512.03,486533081.22,160238.12,126257.07,33981.05,2024-10-17,EUR,2025-05-25 21:55:48.202198
1753,2024-10-18,2103901799.73,1481712832.09,622188967.64,176598.18,125788.74,50809.45,2024-10-18,EUR,2025-05-25 21:55:48.202198
1754,2024-10-19,2105149332.99,1440677322.81,664472010.18,182702.0,146953.07,35748.93,2024-10-19,EUR,2025-05-25 21:55:48.202198
1755,2024-10-20,2106349381.71,1634331788.12,472017593.59,197189.58,120473.68,76715.9,2024-10-20,EUR,2025-05-25 21:55:48.202198
1756,2024-10-21,2107570999.97,1471595202.18,635975797.79,203613.78,140287.63,63326.15,2024-10-21,EUR,2025-05-25 21:55:48.202198
1757,2024-10-22,2108732979.46,1486431789.6,622301189.86,171788.06,128022.61,43765.45,2024-10-22,EUR,2025-05-25 21:55:48.202198
1758,2024-10-23,2109930724.44,1445585591.75,664345132.68,185242.31,141293.16,43949.15,2024-10-23,EUR,2025-05-25 21:55:48.202198
1759,2024-10-24,2111128577.83,1556685454.44,554443123.39,181459.7,138165.85,43293.84,2024-10-24,EUR,2025-05-25 21:55:48.202198
1760,2024-10-25,2112337176.54,1556467339.84,555869836.7,176860.19,121084.66,55775.53,2024-10-25,EUR,2025-05-25 21:55:48.202198
1761,2024-10-26,2113558383.83,1476724937.58,636833446.25,170885.14,138240.42,32644.72,2024-10-26,EUR,2025-05-25 21:55:48.202198
1762,2024-10-27,2114771982.7,1574586767.08,540185215.62,170316.4,150779.93,19536.47,2024-10-27,EUR,2025-05-25 21:55:48.202198
1763,2024-10-28,2115962691.55,1570912193.56,545050497.98,172633.23,126963.69,45669.54,2024-10-28,EUR,2025-05-25 21:55:48.202198
1764,2024-10-29,2117161026.68,1574761811.5,542399215.18,171197.1,130401.35,40795.74,2024-10-29,EUR,2025-05-25 21:55:48.202198
1765,2024-10-30,2118375359.48,1551084370.56,567290988.93,182812.45,139139.28,43673.18,2024-10-30,EUR,2025-05-25 21:55:48.202198
1766,2024-10-31,2119565921.85,1620379216.81,499186705.04,192399.02,130820.85,61578.17,2024-10-31,EUR,2025-05-25 21:55:48.202198
1767,2024-11-01,2120777046.57,1536001181.92,584775864.64,190376.14,159661.49,30714.65,2024-11-01,EUR,2025-05-25 21:55:48.202198
1768,2024-11-02,2121952130.95,1436487688.08,685464442.87,182187.08,153562.53,28624.55,2024-11-02,EUR,2025-05-25 21:55:48.202198
1769,2024-11-03,2123121487.14,1545672709.52,577448777.62,164503.82,148932.08,15571.74,2024-11-03,EUR,2025-05-25 21:55:48.202198
1770,2024-11-04,2124292489.88,1624339259.53,499953230.35,168530.65,144061.32,24469.33,2024-11-04,EUR,2025-05-25 21:55:48.202198
1771,2024-11-05,2125457962.13,1450296337.92,675161624.2,174943.77,125463.9,49479.88,2024-11-05,EUR,2025-05-25 21:55:48.202198
1772,2024-11-06,2126663336.87,1566281273.8,560382063.07,158405.06,149854.15,8550.91,2024-11-06,EUR,2025-05-25 21:55:48.202198
1773,2024-11-07,2127863380.54,1476554137.27,651309243.27,194163.26,162046.22,32117.03,2024-11-07,EUR,2025-05-25 21:55:48.202198
1774,2024-11-08,2129077352.66,1606443809.85,522633542.81,176350.1,124360.73,51989.37,2024-11-08,EUR,2025-05-25 21:55:48.202198
1775,2024-11-09,2130256737.68,1502100208.31,628156529.38,192253.25,134068.12,58185.13,2024-11-09,EUR,2025-05-25 21:55:48.202198
1776,2024-11-10,2131467259.4,1540019414.57,591447844.82,162153.38,144156.02,17997.35,2024-11-10,EUR,2025-05-25 21:55:48.202198
1777,2024-11-11,2132661521.9,1606379132.92,526282388.98,172928.59,118377.51,54551.08,2024-11-11,EUR,2025-05-25 21:55:48.202198
1778,2024-11-12,2133833092.94,1441667845.65,692165247.29,151890.17,130777.55,21112.62,2024-11-12,EUR,2025-05-25 21:55:48.202198
1779,2024-11-13,2135046176.92,1535526069.12,599520107.8,168664.71,155280.04,13384.67,2024-11-13,EUR,2025-05-25 21:55:48.202198
1780,2024-11-14,2136242498.86,1390129619.96,746112878.91,179010.07,149565.77,29444.3,2024-11-14,EUR,2025-05-25 21:55:48.202198
1781,2024-11-15,2137442959.91,1471432247.07,666010712.83,189709.29,132074.8,57634.49,2024-11-15,EUR,2025-05-25 21:55:48.202198
1782,2024-11-16,2138682145.36,1605402299.51,533279845.85,165596.39,137670.74,27925.64,2024-11-16,EUR,2025-05-25 21:55:48.202198
1783,2024-11-17,2139868793.61,1535688736.77,604180056.84,177542.14,151642.46,25899.68,2024-11-17,EUR,2025-05-25 21:55:48.202198
1784,2024-11-18,2141096686.74,1461068405.27,680028281.46,190953.18,148313.31,42639.87,2024-11-18,EUR,2025-05-25 21:55:48.202198
1785,2024-11-19,2142276820.48,1538311144.18,603965676.3,181385.46,153859.61,27525.86,2024-11-19,EUR,2025-05-25 21:55:48.202198
1786,2024-11-20,2143480942.09,1449344283.52,694136658.57,197387.19,136830.06,60557.13,2024-11-20,EUR,2025-05-25 21:55:48.202198
1787,2024-11-21,2144687453.53,1556328582.68,588358870.85,190579.13,149400.45,41178.68,2024-11-21,EUR,2025-05-25 21:55:48.202198
1788,2024-11-22,2145910403.51,1403740047.92,742170355.59,166428.71,154649.26,11779.44,2024-11-22,EUR,2025-05-25 21:55:48.202198
1789,2024-11-23,2147090480.9,1560221789.58,586868691.32,176250.21,152413.4,23836.81,2024-11-23,EUR,2025-05-25 21:55:48.202198
1790,2024-11-24,2148279888.79,1630856839.27,517423049.51,195263.14,143080.08,52183.06,2024-11-24,EUR,2025-05-25 21:55:48.202198
1791,2024-11-25,2149479689.64,1449825254.32,699654435.32,179481.06,136921.89,42559.18,2024-11-25,EUR,2025-05-25 21:55:48.202198
1792,2024-11-26,2150677787.98,1543088498.27,607589289.71,178257.04,130120.04,48137.0,2024-11-26,EUR,2025-05-25 21:55:48.202198
1793,2024-11-27,2151899436.77,1403174276.52,748725160.24,191898.85,127118.08,64780.77,2024-11-27,EUR,2025-05-25 21:55:48.202198
1794,2024-11-28,2153076617.92,1430411380.43,722665237.49,217115.56,134483.87,82631.69,2024-11-28,EUR,2025-05-25 21:55:48.202198
1795,2024-11-29,2154250490.55,1513395066.35,640855424.21,166798.24,139204.44,27593.8,2024-11-29,EUR,2025-05-25 21:55:48.202198
1796,2024-11-30,2155454457.2,1598003991.72,557450465.48,182682.24,135305.95,47376.29,2024-11-30,EUR,2025-05-25 21:55:48.202198
1797,2024-12-01,2156654928.73,1630833445.2,525821483.54,187148.66,163482.2,23666.46,2024-12-01,EUR,2025-05-25 21:55:48.202198
1798,2024-12-02,2157867873.52,1493593446.86,664274426.66,207378.42,136012.99,71365.44,2024-12-02,EUR,2025-05-25 21:55:48.202198
1799,2024-12-03,2159081143.94,1570661272.41,588419871.53,200684.41,124783.18,75901.23,2024-12-03,EUR,2025-05-25 21:55:48.202198
1800,2024-12-04,2160331330.42,1480617334.59,679713995.83,206404.27,151953.6,54450.67,2024-12-04,EUR,2025-05-25 21:55:48.202198
1801,2024-12-05,2161535433.36,1409189177.24,752346256.12,176461.65,135707.47,40754.18,2024-12-05,EUR,2025-05-25 21:55:48.202198
1802,2024-12-06,2162724065.44,1649953993.43,512770072.0,177657.03,133716.51,43940.52,2024-12-06,EUR,2025-05-25 21:55:48.202198
1803,2024-12-07,2163932320.52,1647737130.11,516195190.41,175853.19,117085.91,58767.29,2024-12-07,EUR,2025-05-25 21:55:48.202198
1804,2024-12-08,2165101518.66,1676894625.91,488206892.75,160009.92,124866.32,35143.6,2024-12-08,EUR,2025-05-25 21:55:48.202198
1805,2024-12-09,2166315998.15,1606418448.63,559897549.52,145407.3,129707.84,15699.46,2024-12-09,EUR,2025-05-25 21:55:48.202198
