Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
1486,2024-01-25,158409.1,45326.05,1779974290.65,60125.29,1779974290.65,515940076.17,2025-05-25 21:55:48.313112
1487,2024-01-26,133758.95,40224.97,1781165954.37,44262.03,1781165954.37,505748773.61,2025-05-25 21:55:48.313112
1488,2024-01-27,149231.96,38120.06,1782360822.66,71909.09,1782360822.66,517180786.85,2025-05-25 21:55:48.313112
1489,2024-01-28,137699.62,39224.86,1783555667.97,52849.94,1783555667.97,545255424.06,2025-05-25 21:55:48.313112
1490,2024-01-29,127095.63,39173.84,1784746521.92,38881.36,1784746521.92,546831854.71,2025-05-25 21:55:48.313112
1491,2024-01-30,126837.28,46423.01,1785944993.41,14373.01,1785944993.41,533355951.58,2025-05-25 21:55:48.313112
1492,2024-01-31,144250.8,45973.65,1787137779.69,39088.89,1787137779.69,530650514.63,2025-05-25 21:55:48.313112
1493,2024-02-01,139593.14,42108.36,1788329730.82,45762.97,1788329730.82,545282478.82,2025-05-25 21:55:48.313112
1494,2024-02-02,138073.69,35916.45,1789525483.87,64376.73,1789525483.87,544492509.79,2025-05-25 21:55:48.313112
1495,2024-02-03,129598.71,45227.21,1790722011.37,22040.91,1790722011.37,546490411.38,2025-05-25 21:55:48.313112
1496,2024-02-04,142227.82,43882.84,1791914835.43,43360.96,1791914835.43,541356791.34,2025-05-25 21:55:48.313112
1497,2024-02-05,116080.1,42684.76,1793111846.0,12490.94,1793111846.0,548212068.37,2025-05-25 21:55:48.313112
1498,2024-02-06,132654.61,42868.36,1794299805.94,33978.29,1794299805.94,537512618.34,2025-05-25 21:55:48.313112
1499,2024-02-07,152766.71,41981.92,1795490732.34,63749.22,1795490732.34,536056065.64,2025-05-25 21:55:48.313112
1500,2024-02-08,111887.63,43031.11,1796685085.04,5746.47,1796685085.04,525956922.32,2025-05-25 21:55:48.313112
1501,2024-02-09,153511.54,39358.64,1797882201.92,73486.58,1797882201.92,529885748.59,2025-05-25 21:55:48.313112
1502,2024-02-10,125524.09,49511.97,1799079611.47,2325.55,1799079611.47,543753493.4,2025-05-25 21:55:48.313112
1503,2024-02-11,137540.5,37487.81,1800281741.54,58427.95,1800281741.54,534503590.91,2025-05-25 21:55:48.313112
1504,2024-02-12,148271.82,47893.32,1801483696.47,38051.37,1801483696.47,527839518.24,2025-05-25 21:55:48.313112
1505,2024-02-13,140492.64,52427.51,1802691541.48,12565.16,1802691541.48,535727633.31,2025-05-25 21:55:48.313112
1506,2024-02-14,136620.72,43747.81,1803897155.26,36334.91,1803897155.26,516269446.38,2025-05-25 21:55:48.313112
1507,2024-02-15,149286.57,39256.42,1805097463.87,68194.04,1805097463.87,510982864.65,2025-05-25 21:55:48.313112
1508,2024-02-16,147891.49,39815.4,1806300111.1,64470.65,1806300111.1,503289455.99,2025-05-25 21:55:48.313112
1509,2024-02-17,139104.66,42489.39,1807502640.13,43841.58,1807502640.13,480336122.05,2025-05-25 21:55:48.313112
1510,2024-02-18,127479.26,42385.02,1808699436.42,28688.94,1808699436.42,488535889.61,2025-05-25 21:55:48.313112
1511,2024-02-19,139772.38,41465.99,1809890028.76,48143.2,1809890028.76,498866155.96,2025-05-25 21:55:48.313112
1512,2024-02-20,127411.64,37220.98,1811079655.81,45812.25,1811079655.81,498489326.53,2025-05-25 21:55:48.313112
1513,2024-02-21,129986.36,34773.83,1812272712.9,57402.38,1812272712.9,516863202.04,2025-05-25 21:55:48.313112
1514,2024-02-22,149200.89,46310.86,1813469746.04,44564.96,1813469746.04,523468325.63,2025-05-25 21:55:48.313112
1515,2024-02-23,122614.07,40137.08,1814667068.07,29695.17,1814667068.07,531875367.44,2025-05-25 21:55:48.313112
1516,2024-02-24,162934.9,41036.94,1815863740.7,80456.75,1815863740.7,542648864.18,2025-05-25 21:55:48.313112
1517,2024-02-25,143902.51,44063.31,1817065285.81,44992.33,1817065285.81,551004763.97,2025-05-25 21:55:48.313112
1518,2024-02-26,147464.12,49339.21,1818275818.84,32154.81,1818275818.84,544165743.5,2025-05-25 21:55:48.313112
1519,2024-02-27,131346.98,41756.05,1819490497.0,35942.5,1819490497.0,539688185.78,2025-05-25 21:55:48.313112
1520,2024-02-28,150382.2,41636.53,1820704597.79,61721.17,1820704597.79,545529975.74,2025-05-25 21:55:48.313112
1521,2024-02-29,143546.92,41539.99,1821918516.68,52929.26,1821918516.68,549343947.98,2025-05-25 21:55:48.313112
1522,2024-03-01,127100.99,39739.75,1823131691.07,37002.15,1823131691.07,553772012.67,2025-05-25 21:55:48.313112
1523,2024-03-02,141023.19,44597.4,1824346102.05,39372.93,1824346102.05,555469755.01,2025-05-25 21:55:48.313112
1524,2024-03-03,109015.53,39265.3,1825558811.57,14469.71,1825558811.57,543258534.34,2025-05-25 21:55:48.313112
1525,2024-03-04,131484.5,43245.43,1826769046.22,31161.22,1826769046.22,547015441.37,2025-05-25 21:55:48.313112
1526,2024-03-05,141805.16,44493.18,1827972333.61,40762.95,1827972333.61,561264855.62,2025-05-25 21:55:48.313112
1527,2024-03-06,140316.89,49121.56,1829176507.93,23350.66,1829176507.93,545635045.9,2025-05-25 21:55:48.313112
1528,2024-03-07,135738.76,40305.45,1830383143.29,46633.52,1830383143.29,529545559.3,2025-05-25 21:55:48.313112
1529,2024-03-08,126136.73,47381.29,1831590712.37,10244.7,1831590712.37,505302491.45,2025-05-25 21:55:48.313112
1530,2024-03-09,135293.0,43125.51,1832799339.69,36638.95,1832799339.69,501456558.12,2025-05-25 21:55:48.313112
1531,2024-03-10,129864.29,37425.61,1834006918.43,48400.37,1834006918.43,489200041.32,2025-05-25 21:55:48.313112
1532,2024-03-11,155587.36,47398.7,1835212043.03,49454.15,1835212043.03,488991583.56,2025-05-25 21:55:48.313112
1533,2024-03-12,131082.74,44186.02,1836419779.68,27490.25,1836419779.68,473960868.36,2025-05-25 21:55:48.313112
1534,2024-03-13,134397.12,44747.51,1837630410.11,30037.78,1837630410.11,474354356.83,2025-05-25 21:55:48.313112
1535,2024-03-14,120567.41,48871.06,1838838050.27,-2146.97,1838838050.27,485235965.36,2025-05-25 21:55:48.313112
1536,2024-03-15,125234.33,41385.75,1840044729.55,29026.59,1840044729.55,506473373.29,2025-05-25 21:55:48.313112
1537,2024-03-16,132052.99,43866.08,1841251273.34,29850.38,1841251273.34,504579333.27,2025-05-25 21:55:48.313112
1538,2024-03-17,142280.0,35784.98,1842454472.64,70423.42,1842454472.64,510143460.45,2025-05-25 21:55:48.313112
1539,2024-03-18,135339.06,40140.67,1843658494.79,46649.86,1843658494.79,523803689.58,2025-05-25 21:55:48.313112
1540,2024-03-19,155771.04,37928.22,1844863924.02,81267.31,1844863924.02,520361446.63,2025-05-25 21:55:48.313112
1541,2024-03-20,130724.25,40960.81,1846063221.29,37762.98,1846063221.29,525387535.47,2025-05-25 21:55:48.313112
1542,2024-03-21,149265.23,38416.51,1847261319.2,70965.28,1847261319.2,515247816.81,2025-05-25 21:55:48.313112
1543,2024-03-22,127414.6,43401.63,1848460486.5,25214.03,1848460486.5,493250983.46,2025-05-25 21:55:48.313112
1544,2024-03-23,139724.18,46485.69,1849656171.68,31346.6,1849656171.68,509687877.23,2025-05-25 21:55:48.313112
1545,2024-03-24,144938.65,41257.48,1850854158.25,55726.58,1850854158.25,508910655.82,2025-05-25 21:55:48.313112
1546,2024-03-25,137408.39,45286.26,1852052256.83,32256.99,1852052256.83,484989222.27,2025-05-25 21:55:48.313112
1547,2024-03-26,136175.58,34253.48,1853246871.03,67389.19,1853246871.03,512424583.37,2025-05-25 21:55:48.313112
1548,2024-03-27,149727.71,44955.03,1854442116.28,49786.84,1854442116.28,517761705.94,2025-05-25 21:55:48.313112
1549,2024-03-28,133907.78,40410.17,1855639666.56,43843.16,1855639666.56,511227113.35,2025-05-25 21:55:48.313112
1550,2024-03-29,139034.3,43548.16,1856840276.53,40218.55,1856840276.53,512280996.0,2025-05-25 21:55:48.313112
1551,2024-03-30,148100.05,40436.81,1858041829.3,62677.36,1858041829.3,496585652.83,2025-05-25 21:55:48.313112
1552,2024-03-31,135427.82,33143.41,1859246711.83,70092.39,1859246711.83,488909687.45,2025-05-25 21:55:48.313112
1553,2024-04-01,148359.11,49248.03,1860451416.43,33652.04,1860451416.43,517741141.88,2025-05-25 21:55:48.313112
1554,2024-04-02,135891.04,42100.69,1861651960.7,40852.42,1861651960.7,505379949.31,2025-05-25 21:55:48.313112
1555,2024-04-03,140114.44,40267.95,1862856539.48,52592.73,1862856539.48,492480197.74,2025-05-25 21:55:48.313112
1556,2024-04-04,143633.39,38810.31,1864062997.03,62143.48,1864062997.03,512728995.5,2025-05-25 21:55:48.313112
1557,2024-04-05,125259.65,33031.75,1865272958.6,56907.04,1865272958.6,545108170.66,2025-05-25 21:55:48.313112
1558,2024-04-06,144178.16,48079.34,1866485605.66,31973.1,1866485605.66,561685016.11,2025-05-25 21:55:48.313112
1559,2024-04-07,131691.2,40301.28,1867697317.47,41250.66,1867697317.47,562415138.86,2025-05-25 21:55:48.313112
1560,2024-04-08,123940.39,45670.64,1868909241.09,13018.38,1868909241.09,558314253.17,2025-05-25 21:55:48.313112
1561,2024-04-09,138866.52,46819.09,1870121508.81,29091.71,1870121508.81,552119963.08,2025-05-25 21:55:48.313112
1562,2024-04-10,136885.3,37106.89,1871328314.72,58824.11,1871328314.72,566350686.7,2025-05-25 21:55:48.313112
1563,2024-04-11,132330.78,39848.61,1872529193.92,43612.34,1872529193.92,558218266.11,2025-05-25 21:55:48.313112
1564,2024-04-12,137946.61,42889.54,1873722714.15,40963.67,1873722714.15,557712063.63,2025-05-25 21:55:48.313112
1565,2024-04-13,133679.41,45172.49,1874912790.51,27664.23,1874912790.51,557495629.66,2025-05-25 21:55:48.313112
1566,2024-04-14,133325.6,39583.56,1876102411.61,45822.26,1876102411.61,582209175.53,2025-05-25 21:55:48.313112
1567,2024-04-15,133841.78,45287.36,1877291883.71,27497.85,1877291883.71,563864660.45,2025-05-25 21:55:48.313112
1568,2024-04-16,129190.12,44613.95,1878483037.12,23540.31,1878483037.12,576323017.75,2025-05-25 21:55:48.313112
1569,2024-04-17,118063.54,40435.91,1879677304.76,22631.66,1879677304.76,582994553.84,2025-05-25 21:55:48.313112
1570,2024-04-18,134302.23,45859.26,1880871476.0,26205.43,1880871476.0,592492305.79,2025-05-25 21:55:48.313112
1571,2024-04-19,139373.08,37095.71,1882065411.88,62178.4,1882065411.88,592222411.11,2025-05-25 21:55:48.313112
1572,2024-04-20,140441.52,46747.96,1883258732.9,31428.82,1883258732.9,567025335.47,2025-05-25 21:55:48.313112
1573,2024-04-21,135672.76,44356.9,1884454100.19,33040.69,1884454100.19,541174442.62,2025-05-25 21:55:48.313112
1574,2024-04-22,139129.59,36609.79,1885650888.93,63473.47,1885650888.93,543573838.95,2025-05-25 21:55:48.313112
1575,2024-04-23,132683.62,41174.61,1886847657.91,39662.79,1886847657.91,518676996.11,2025-05-25 21:55:48.313112
1576,2024-04-24,127864.34,42913.68,1888043971.42,27440.19,1888043971.42,510794714.76,2025-05-25 21:55:48.313112
1577,2024-04-25,123799.51,36024.44,1889242321.97,44984.53,1889242321.97,519048366.89,2025-05-25 21:55:48.313112
1578,2024-04-26,142823.68,37949.53,1890442236.7,63933.13,1890442236.7,498557262.05,2025-05-25 21:55:48.313112
1579,2024-04-27,134327.54,46116.06,1891642359.77,25383.18,1891642359.77,514739132.38,2025-05-25 21:55:48.313112
1580,2024-04-28,152655.56,37842.78,1892839194.13,77398.13,1892839194.13,519595437.74,2025-05-25 21:55:48.313112
1581,2024-04-29,116063.14,42649.34,1894036253.73,12586.4,1894036253.73,515616352.14,2025-05-25 21:55:48.313112
1582,2024-04-30,123387.29,40129.88,1895236018.96,30750.1,1895236018.96,516523756.58,2025-05-25 21:55:48.313112
1583,2024-05-01,125150.57,44814.26,1896436641.74,17486.58,1896436641.74,528214954.58,2025-05-25 21:55:48.313112
1584,2024-05-02,124920.45,47183.72,1897642371.81,9281.52,1897642371.81,523787058.89,2025-05-25 21:55:48.313112
1585,2024-05-03,137468.73,43815.04,1898845823.52,37241.49,1898845823.52,522740150.19,2025-05-25 21:55:48.313112
1586,2024-05-04,130915.34,49611.61,1900048471.86,9181.76,1900048471.86,531879662.41,2025-05-25 21:55:48.313112
1587,2024-05-05,133660.36,41425.06,1901255176.45,40130.29,1901255176.45,525253347.83,2025-05-25 21:55:48.313112
1588,2024-05-06,118975.5,45056.94,1902458509.07,8444.2,1902458509.07,545491676.79,2025-05-25 21:55:48.313112
1589,2024-05-07,126595.28,39268.53,1903655007.0,37898.61,1903655007.0,549545623.68,2025-05-25 21:55:48.313112
1590,2024-05-08,144508.36,44403.99,1904851329.49,44664.51,1904851329.49,533638826.61,2025-05-25 21:55:48.313112
1591,2024-05-09,139073.15,45865.58,1906044136.76,32545.61,1906044136.76,532115134.69,2025-05-25 21:55:48.313112
1592,2024-05-10,136155.99,46956.47,1907233195.4,25019.74,1907233195.4,537262894.92,2025-05-25 21:55:48.313112
1593,2024-05-11,131366.33,40171.6,1908423115.57,41249.77,1908423115.57,538392377.95,2025-05-25 21:55:48.313112
1594,2024-05-12,141849.34,49585.28,1909611191.15,23848.18,1909611191.15,566505811.75,2025-05-25 21:55:48.313112
1595,2024-05-13,134015.89,43565.86,1910799726.85,33468.31,1910799726.85,563604878.04,2025-05-25 21:55:48.313112
1596,2024-05-14,129519.55,39708.47,1911995593.72,40331.15,1911995593.72,581568597.14,2025-05-25 21:55:48.313112
1597,2024-05-15,121636.29,47994.55,1913193729.92,2199.88,1913193729.92,580206745.02,2025-05-25 21:55:48.313112
1598,2024-05-16,136591.0,44751.68,1914392746.69,32949.08,1914392746.69,580570811.77,2025-05-25 21:55:48.313112
1599,2024-05-17,136673.17,38082.06,1915594842.34,55290.69,1915594842.34,579673680.55,2025-05-25 21:55:48.313112
1600,2024-05-18,137948.92,45806.72,1916803786.65,31242.84,1916803786.65,577481967.48,2025-05-25 21:55:48.313112
1601,2024-05-19,128561.5,43073.56,1918012999.39,27836.81,1918012999.39,555613134.04,2025-05-25 21:55:48.313112
1602,2024-05-20,153086.28,40697.1,1919228376.41,68458.05,1919228376.41,537031886.22,2025-05-25 21:55:48.313112
1603,2024-05-21,141000.9,48986.97,1920449020.9,24711.29,1920449020.9,548936096.76,2025-05-25 21:55:48.313112
1604,2024-05-22,142917.19,42008.81,1921660359.51,50526.87,1921660359.51,546575067.47,2025-05-25 21:55:48.313112
1605,2024-05-23,142455.58,45000.07,1922879504.95,39940.55,1922879504.95,532640752.44,2025-05-25 21:55:48.313112
1606,2024-05-24,139709.95,40848.17,1924100837.31,50119.35,1924100837.31,526126433.8,2025-05-25 21:55:48.313112
1607,2024-05-25,121445.3,37080.35,1925317569.04,38325.89,1925317569.04,532664765.01,2025-05-25 21:55:48.313112
1608,2024-05-26,136796.98,46935.98,1926532250.21,25942.7,1926532250.21,559089377.24,2025-05-25 21:55:48.313112
1609,2024-05-27,152272.69,39274.33,1927741930.23,72115.81,1927741930.23,555539561.44,2025-05-25 21:55:48.313112
1610,2024-05-28,148520.7,40878.55,1928951723.16,61765.76,1928951723.16,534314272.68,2025-05-25 21:55:48.313112
1611,2024-05-29,134473.13,43969.09,1930166760.55,32733.86,1930166760.55,526151100.37,2025-05-25 21:55:48.313112
1612,2024-05-30,121657.12,39361.42,1931375125.47,31004.78,1931375125.47,538634493.64,2025-05-25 21:55:48.313112
1613,2024-05-31,116489.13,43663.79,1932578514.48,9772.86,1932578514.48,562606144.52,2025-05-25 21:55:48.313112
1614,2024-06-01,126718.57,47675.7,1933784812.7,10039.1,1933784812.7,531913258.85,2025-05-25 21:55:48.313112
1615,2024-06-02,141222.6,39564.15,1934987430.01,56416.28,1934987430.01,531763742.62,2025-05-25 21:55:48.313112
1616,2024-06-03,144274.57,42620.15,1936192236.44,50298.92,1936192236.44,529801929.03,2025-05-25 21:55:48.313112
1617,2024-06-04,136262.57,38105.27,1937389515.87,54665.85,1937389515.87,538051909.34,2025-05-25 21:55:48.313112
1618,2024-06-05,119567.89,41289.91,1938592607.65,21790.83,1938592607.65,562960390.15,2025-05-25 21:55:48.313112
1619,2024-06-06,142230.9,44100.62,1939794940.03,42639.13,1939794940.03,556312695.87,2025-05-25 21:55:48.313112
1620,2024-06-07,157803.53,39636.14,1941000162.96,78284.22,1941000162.96,553157622.95,2025-05-25 21:55:48.313112
1621,2024-06-08,136332.41,40361.65,1942200815.14,47237.72,1942200815.14,585923387.53,2025-05-25 21:55:48.313112
1622,2024-06-09,133407.64,42421.94,1943405329.38,36470.38,1943405329.38,568174681.55,2025-05-25 21:55:48.313112
1623,2024-06-10,123135.25,38599.39,1944607739.24,35515.68,1944607739.24,588549397.15,2025-05-25 21:55:48.313112
1624,2024-06-11,141541.77,42167.02,1945807385.57,48165.63,1945807385.57,583874117.68,2025-05-25 21:55:48.313112
1625,2024-06-12,124625.03,41226.34,1947010065.05,28745.58,1947010065.05,565515188.11,2025-05-25 21:55:48.313112
1626,2024-06-13,137221.9,43347.98,1948210552.7,38469.25,1948210552.7,562831008.09,2025-05-25 21:55:48.313112
1627,2024-06-14,132771.4,36358.28,1949406017.66,55834.26,1949406017.66,534722370.13,2025-05-25 21:55:48.313112
1628,2024-06-15,117143.96,38964.65,1950601768.89,26309.77,1950601768.89,532245562.72,2025-05-25 21:55:48.313112
1629,2024-06-16,134705.49,43581.2,1951800187.64,34336.65,1951800187.64,539758806.19,2025-05-25 21:55:48.313112
1630,2024-06-17,144182.31,39713.6,1952997498.6,59864.41,1952997498.6,554596240.68,2025-05-25 21:55:48.313112
1631,2024-06-18,116899.22,37944.47,1954200032.35,29384.04,1954200032.35,572258874.41,2025-05-25 21:55:48.313112
1632,2024-06-19,144431.34,45192.08,1955399809.69,41934.84,1955399809.69,563351411.8,2025-05-25 21:55:48.313112
1633,2024-06-20,146784.79,43664.36,1956596816.0,50165.21,1956596816.0,571631052.31,2025-05-25 21:55:48.313112
1634,2024-06-21,126803.13,42299.93,1957799595.29,28071.06,1957799595.29,574593653.46,2025-05-25 21:55:48.313112
1635,2024-06-22,132951.3,45865.47,1959004384.86,24383.51,1959004384.86,561346904.31,2025-05-25 21:55:48.313112
1636,2024-06-23,106606.91,37731.88,1960206419.14,16369.6,1960206419.14,566756874.92,2025-05-25 21:55:48.313112
1637,2024-06-24,142057.25,43915.98,1961409127.1,43023.07,1961409127.1,548970496.32,2025-05-25 21:55:48.313112
1638,2024-06-25,143784.88,38942.26,1962608638.28,61905.62,1962608638.28,552873584.66,2025-05-25 21:55:48.313112
1639,2024-06-26,111156.01,42789.33,1963806689.75,5576.9,1963806689.75,586948681.56,2025-05-25 21:55:48.313112
1640,2024-06-27,129253.39,45840.68,1965010778.7,19535.57,1965010778.7,604675860.8,2025-05-25 21:55:48.313112
1641,2024-06-28,122016.28,39664.61,1966216016.14,30472.99,1966216016.14,626491885.44,2025-05-25 21:55:48.313112
1642,2024-06-29,131089.27,36724.99,1967419696.06,52369.05,1967419696.06,618764771.41,2025-05-25 21:55:48.313112
1643,2024-06-30,141083.14,35373.47,1968619432.58,70199.28,1968619432.58,592890804.74,2025-05-25 21:55:48.313112
1644,2024-07-01,149200.16,45332.99,1969815271.17,47823.58,1969815271.17,603032195.52,2025-05-25 21:55:48.313112
1645,2024-07-02,138256.19,38626.17,1971013923.61,55587.69,1971013923.61,602341501.81,2025-05-25 21:55:48.313112
1646,2024-07-03,150138.72,43466.56,1972209559.13,55296.44,1972209559.13,583669051.72,2025-05-25 21:55:48.313112
1647,2024-07-04,152575.24,41210.56,1973403274.35,66065.12,1973403274.35,563449432.64,2025-05-25 21:55:48.313112
1648,2024-07-05,121255.72,43137.81,1974597097.03,17881.59,1974597097.03,549451327.89,2025-05-25 21:55:48.313112
1649,2024-07-06,159595.76,47959.11,1975788232.05,52930.64,1975788232.05,559942523.65,2025-05-25 21:55:48.313112
1650,2024-07-07,138466.37,52285.02,1976985152.14,10338.42,1976985152.14,586667491.69,2025-05-25 21:55:48.313112
1651,2024-07-08,140618.17,43628.92,1978183797.44,42061.17,1978183797.44,561969832.16,2025-05-25 21:55:48.313112
1652,2024-07-09,131124.4,34952.78,1979379323.94,58323.26,1979379323.94,541932142.48,2025-05-25 21:55:48.313112
1653,2024-07-10,155425.12,36359.4,1980571736.91,86035.49,1980571736.91,537054295.87,2025-05-25 21:55:48.313112
1654,2024-07-11,123193.91,41677.8,1981764551.51,25332.55,1981764551.51,540704947.61,2025-05-25 21:55:48.313112
1655,2024-07-12,126013.07,48694.78,1982955033.65,5701.5,1982955033.65,547916533.53,2025-05-25 21:55:48.313112
1656,2024-07-13,133724.65,39996.49,1984151100.23,44977.87,1984151100.23,539753609.87,2025-05-25 21:55:48.313112
1657,2024-07-14,147254.21,44349.41,1985349214.6,48507.58,1985349214.6,536738830.6,2025-05-25 21:55:48.313112
1658,2024-07-15,142827.39,41300.29,1986547826.46,52768.88,1986547826.46,553756786.31,2025-05-25 21:55:48.313112
1659,2024-07-16,141680.7,48250.71,1987747016.72,28071.91,1987747016.72,571174265.97,2025-05-25 21:55:48.313112
1660,2024-07-17,130337.2,43841.58,1988942744.59,27644.32,1988942744.59,594441585.19,2025-05-25 21:55:48.313112
1661,2024-07-18,125043.26,41052.73,1990142501.17,29881.92,1990142501.17,597853927.76,2025-05-25 21:55:48.313112
1662,2024-07-19,159571.07,35363.61,1991343397.72,94882.74,1991343397.72,596546799.3,2025-05-25 21:55:48.313112
1663,2024-07-20,115794.81,42687.64,1992542924.62,12100.96,1992542924.62,596811375.39,2025-05-25 21:55:48.313112
1664,2024-07-21,148493.75,41290.63,1993740915.71,60356.24,1993740915.71,597356355.09,2025-05-25 21:55:48.313112
1665,2024-07-22,138066.59,42033.99,1994937621.8,43975.48,1994937621.8,615327872.14,2025-05-25 21:55:48.313112
1666,2024-07-23,130826.5,42544.97,1996137418.04,32618.78,1996137418.04,601392742.46,2025-05-25 21:55:48.313112
1667,2024-07-24,138413.12,38409.03,1997347343.48,56520.74,1997347343.48,600224849.37,2025-05-25 21:55:48.313112
1668,2024-07-25,143706.53,41050.48,1998556159.0,54773.8,1998556159.0,609841062.11,2025-05-25 21:55:48.313112
1669,2024-07-26,147002.88,38794.46,1999761724.53,66688.96,1999761724.53,631120963.1,2025-05-25 21:55:48.313112
1670,2024-07-27,129544.26,42835.18,2000968938.32,29941.75,2000968938.32,652384521.73,2025-05-25 21:55:48.313112
1671,2024-07-28,137225.3,43754.35,2002173313.73,37119.23,2002173313.73,643087338.78,2025-05-25 21:55:48.313112
1672,2024-07-29,134872.47,45995.25,2003384449.53,26512.46,2003384449.53,627871950.23,2025-05-25 21:55:48.313112
1673,2024-07-30,127568.98,35268.08,2004590668.61,52531.7,2004590668.61,627002162.56,2025-05-25 21:55:48.313112
1674,2024-07-31,122371.58,41942.17,2005791363.15,23354.87,2005791363.15,601625914.17,2025-05-25 21:55:48.313112
1675,2024-08-01,128099.33,43349.54,2006986483.72,26300.63,2006986483.72,592929928.38,2025-05-25 21:55:48.313112
1676,2024-08-02,135953.38,40121.78,2008186856.04,47531.91,2008186856.04,586251353.69,2025-05-25 21:55:48.313112
1677,2024-08-03,142810.1,40320.16,2009385400.99,56012.91,2009385400.99,571570718.32,2025-05-25 21:55:48.313112
1678,2024-08-04,144020.47,41938.42,2010586877.53,52232.56,2010586877.53,561660041.48,2025-05-25 21:55:48.313112
1679,2024-08-05,132060.11,40755.05,2011782947.14,40229.98,2011782947.14,562226936.92,2025-05-25 21:55:48.313112
1680,2024-08-06,123406.22,43153.3,2012983010.19,20697.3,2012983010.19,545736602.47,2025-05-25 21:55:48.313112
1681,2024-08-07,126296.06,43849.49,2014182423.26,22229.8,2014182423.26,547971563.49,2025-05-25 21:55:48.313112
1682,2024-08-08,144413.07,46502.93,2015384897.02,37541.0,2015384897.02,562648899.53,2025-05-25 21:55:48.313112
1683,2024-08-09,146722.42,36378.78,2016585017.74,74367.27,2016585017.74,557453219.4,2025-05-25 21:55:48.313112
1684,2024-08-10,139882.34,42100.13,2017780824.65,46176.01,2017780824.65,557841221.45,2025-05-25 21:55:48.313112
1685,2024-08-11,111978.67,46525.5,2018977317.09,-5780.12,2018977317.09,562849163.53,2025-05-25 21:55:48.313112
1686,2024-08-12,150484.36,45903.76,2020174235.16,47633.29,2020174235.16,578332093.08,2025-05-25 21:55:48.313112
1687,2024-08-13,142981.71,42785.85,2021365953.57,48022.79,2021365953.57,595960384.07,2025-05-25 21:55:48.313112
1688,2024-08-14,131653.59,38183.5,2022560287.01,48259.77,2022560287.01,624524052.7,2025-05-25 21:55:48.313112
1689,2024-08-15,142738.33,39390.74,2023749714.59,59015.31,2023749714.59,605495640.76,2025-05-25 21:55:48.313112
1690,2024-08-16,116668.49,38861.31,2024939786.54,26020.3,2024939786.54,584987784.3,2025-05-25 21:55:48.313112
1691,2024-08-17,156057.82,39271.02,2026135777.2,77173.68,2026135777.2,594439136.44,2025-05-25 21:55:48.313112
1692,2024-08-18,140380.1,46357.52,2027333858.06,32648.39,2027333858.06,621921157.93,2025-05-25 21:55:48.313112
1693,2024-08-19,137439.42,39456.76,2028531504.68,51730.03,2028531504.68,601879203.28,2025-05-25 21:55:48.313112
1694,2024-08-20,142397.94,40798.5,2029735398.49,53868.91,2029735398.49,600170672.97,2025-05-25 21:55:48.313112
1695,2024-08-21,129484.52,42917.8,2030934776.73,29586.69,2030934776.73,575963246.84,2025-05-25 21:55:48.313112
1696,2024-08-22,126371.66,41642.0,2032134499.14,29688.86,2032134499.14,579846907.85,2025-05-25 21:55:48.313112
1697,2024-08-23,135612.93,45604.29,2033333337.07,28802.93,2033333337.07,585251799.68,2025-05-25 21:55:48.313112
1698,2024-08-24,138131.08,39295.59,2034526070.55,53189.49,2034526070.55,590669473.83,2025-05-25 21:55:48.313112
1699,2024-08-25,135059.6,41950.36,2035708889.55,40244.92,2035708889.55,567706388.11,2025-05-25 21:55:48.313112
1700,2024-08-26,144220.76,42768.95,2036896443.11,49731.17,2036896443.11,555107125.63,2025-05-25 21:55:48.313112
1701,2024-08-27,135972.88,36430.11,2038083974.88,59863.48,2038083974.88,562596114.45,2025-05-25 21:55:48.313112
1702,2024-08-28,103848.94,44944.9,2039276580.75,-11351.1,2039276580.75,553814229.28,2025-05-25 21:55:48.313112
1703,2024-08-29,140949.42,43883.94,2040472294.98,41652.77,2040472294.98,555336974.43,2025-05-25 21:55:48.313112
1704,2024-08-30,142484.02,41693.57,2041662113.29,51000.12,2041662113.29,575650976.03,2025-05-25 21:55:48.313112
1705,2024-08-31,129770.7,40633.23,2042853618.2,37583.49,2042853618.2,580670117.47,2025-05-25 21:55:48.313112
1706,2024-09-01,116727.47,44276.84,2044049591.07,8047.18,2044049591.07,590555384.75,2025-05-25 21:55:48.313112
1707,2024-09-02,134953.37,48693.3,2045245073.13,17626.84,2045245073.13,622406232.32,2025-05-25 21:55:48.313112
1708,2024-09-03,133634.12,43906.65,2046438062.89,31823.33,2046438062.89,617952837.19,2025-05-25 21:55:48.313112
1709,2024-09-04,134219.94,43617.64,2047626283.59,33567.77,2047626283.59,622113763.71,2025-05-25 21:55:48.313112
1710,2024-09-05,130516.35,38399.69,2048820370.31,46022.82,2048820370.31,634058711.14,2025-05-25 21:55:48.313112
1711,2024-09-06,113324.36,40305.78,2050023241.83,16746.57,2050023241.83,629539560.49,2025-05-25 21:55:48.313112
1712,2024-09-07,143288.01,42965.89,2051227664.84,47831.06,2051227664.84,605365597.55,2025-05-25 21:55:48.313112
1713,2024-09-08,126823.28,44055.35,2052432726.88,22246.55,2052432726.88,605859127.29,2025-05-25 21:55:48.313112
