Fraud_ID,Client_ID,Transaction_ID,Fraud_Type,Detection_Date,Status,Resolved_Incidents
26660,18849,47c2b7f5-cb4c-45e6-af7f-44bd76cf870e,Identity Theft,2024-08-25,Resolved,1
26661,18849,742b781a-8bbd-4b22-b9a8-9282efd51e4c,Phishing,2023-09-04,Under Investigation,0
26662,18849,2aa6a2df-a104-4a68-aed4-825df9821bf1,Money Laundering,2025-01-24,Resolved,1
26663,18852,9c3d8e21-d978-4003-80ae-14001f355465,Identity Theft,2024-09-13,Resolved,1
26664,18854,9475f93f-967d-46c3-a066-54654df0e1f8,Account Takeover,2025-03-06,Under Investigation,0
26665,18856,25d35205-1935-4d47-ab62-cd731f95e11f,Card Fraud,2024-03-12,Resolved,1
26666,18856,f5ce6eda-e57f-42d6-a793-5feb951416a2,Account Takeover,2025-05-18,Under Investigation,0
26667,18857,28127b5b-391f-425e-b271-5958d64130ec,Card Fraud,2022-08-06,Resolved,1
26668,18857,b2a2c3d4-a664-4775-9210-dce4091f3c26,Card Fraud,2023-08-30,Under Investigation,0
26669,18857,5b30db9a-0910-4200-ba02-58f88af88e62,Money Laundering,2024-02-16,Resolved,1
26670,18859,5435612c-7869-4360-b7c0-c0a8f52c2f3f,Account Takeover,2025-02-25,Under Investigation,0
26671,18859,68badf1f-ef0b-44fd-9e4d-13bf6f8a1161,Money Laundering,2025-04-16,Under Investigation,0
26672,18860,5e6dac89-497f-433c-997d-673a9c13d411,Identity Theft,2024-10-08,Under Investigation,0
26673,18862,33443573-5a36-4786-ad60-c22b9f246ece,Account Takeover,2025-04-27,Under Investigation,0
26674,18862,466ac0cc-c062-4c6f-9858-af3f01632f80,Identity Theft,2024-10-19,Under Investigation,0
26675,18863,2ce2abba-06dc-4b3e-9212-7c726c18a1ec,Identity Theft,2024-05-14,Under Investigation,0
26676,18863,8d880c0e-df75-4225-ab60-f50d38c42286,Account Takeover,2024-07-03,Under Investigation,0
26677,18863,8565a5c7-9e50-441a-afc1-78911d98e454,Phishing,2025-01-28,Under Investigation,0
26678,18864,edb03e77-7e54-4092-b4e7-644c8f795ef4,Identity Theft,2024-07-12,Under Investigation,0
26679,18864,80b99400-1325-4581-953f-d042d1ef5a39,Account Takeover,2024-08-17,Under Investigation,0
26680,18865,09d72984-7d30-465a-9f07-d80fdb9027b4,Account Takeover,2024-10-08,Resolved,1
26681,18866,9976a3fd-c33d-414a-a4b2-58d3f676fcb0,Phishing,2024-10-21,Under Investigation,0
26682,18866,aa363e37-623b-4015-b85e-64bca97f132b,Money Laundering,2025-04-13,Under Investigation,0
26683,18868,7d43c414-07b0-4d45-811d-018794c17241,Account Takeover,2025-04-20,Resolved,1
26684,18869,e942e619-d732-4d4f-8dde-2b889c12d920,Card Fraud,2025-03-20,Resolved,1
26685,18873,245de6fe-078d-48dc-b158-69c05b070713,Card Fraud,2022-12-14,Under Investigation,0
26686,18873,8b805b66-686d-42d3-af61-1c7160613ca3,Identity Theft,2025-02-15,Under Investigation,0
26687,18874,5b985158-e4e5-46ee-a287-d0810ed2fbaa,Money Laundering,2024-06-30,Resolved,1
26688,18878,5cfaaf27-5b5e-475b-8a0c-119f7b005e13,Identity Theft,2025-04-18,Under Investigation,0
26689,18879,4c950090-2e82-4706-9331-4af2e5c4b11d,Identity Theft,2025-04-08,Under Investigation,0
26690,18879,3e3f6266-a4ab-4886-a6e6-f273888ee945,Money Laundering,2025-02-17,Resolved,1
26691,18879,1afb4e37-3e9b-4a99-8219-0d929863a252,Card Fraud,2025-04-03,Resolved,1
26692,18881,01fb010d-d425-4610-b5b6-7caff0c98de2,Money Laundering,2024-03-31,Under Investigation,0
26693,18882,3504d812-6df6-465a-8f12-3025834ba2ac,Phishing,2024-08-16,Resolved,1
26694,18884,c6ac7c73-4eec-49c3-bbd0-96bc126335be,Card Fraud,2024-09-05,Resolved,1
26695,18884,a9ecd4c7-a633-4e01-8d77-8e7089f25a32,Identity Theft,2025-04-12,Under Investigation,0
26696,18885,a08c61b3-d856-4efd-93b2-5335a07152fa,Phishing,2025-04-08,Resolved,1
26697,18885,048afc90-b6c0-4cd2-b711-675760a176db,Account Takeover,2025-04-27,Under Investigation,0
26698,18885,6d5ecc8b-154d-4399-bb6a-cd0ce2aa4373,Account Takeover,2025-04-02,Resolved,1
26699,18885,38406e65-c041-48bf-a307-73dc6416e1ee,Account Takeover,2025-01-28,Resolved,1
26700,18885,7d69f41c-c998-48d7-a6d3-b9a1eb1078e1,Phishing,2025-03-04,Under Investigation,0
26701,18887,85af7679-a07c-4362-a725-762be13f758c,Identity Theft,2024-12-06,Resolved,1
26702,18888,29f653e6-f78e-4506-ba5e-7394d0e8d727,Money Laundering,2025-01-15,Under Investigation,0
26703,18889,7aebf76a-66f9-4340-bdce-d43e9c41bc16,Card Fraud,2024-07-11,Under Investigation,0
26704,18891,a8400741-d1e6-4966-b1d8-4ef33ae47076,Account Takeover,2024-10-08,Resolved,1
26705,18892,6e33a8af-74f5-4c0f-abcb-7f8cd3576270,Account Takeover,2025-02-22,Under Investigation,0
26706,18892,a7d632d5-b9c2-489e-b004-eecc83830761,Money Laundering,2025-04-14,Under Investigation,0
26707,18892,b9a83923-45cb-46d9-af07-1d5f79dcfde3,Identity Theft,2024-11-14,Under Investigation,0
26708,18894,2bd5621d-298f-43ff-a758-04f2b338e3b8,Account Takeover,2025-02-22,Resolved,1
26709,18894,a2cd649d-a4a0-44d9-87b0-4e3eed778639,Phishing,2024-04-13,Resolved,1
26710,18894,6708e735-116f-465c-9a92-2cf3b97d0077,Identity Theft,2023-10-06,Under Investigation,0
26711,18895,225a1a12-4a37-40a8-879c-ba824a140fb2,Card Fraud,2024-09-16,Resolved,1
26712,18895,fb053fde-eb9d-4d8b-953a-1dcfd2ea4b66,Card Fraud,2025-05-20,Resolved,1
26713,18898,bd6d5c2c-6ae3-49da-9d6f-16e7a1c2e195,Money Laundering,2023-11-28,Under Investigation,0
26714,18898,aedcc7c7-162f-4f4e-9b60-93ae04d9b02d,Money Laundering,2023-11-05,Under Investigation,0
26715,18899,8d4f4200-8593-4d29-a238-73363a305605,Card Fraud,2025-05-01,Resolved,1
26716,18900,d972d23e-6da0-4f28-a8f2-f71a06981b6b,Phishing,2021-08-22,Resolved,1
26717,18900,632239f2-d062-4d37-bd70-5bcec6f1652d,Money Laundering,2022-01-19,Under Investigation,0
26718,18900,f5f52036-4b2f-4789-b000-0cec93ef38c4,Account Takeover,2025-01-14,Resolved,1
26719,18901,c2288d93-99e0-4682-8cfc-90a87b4bccc2,Card Fraud,2025-03-24,Under Investigation,0
26720,18901,03d99e52-1909-416c-a011-ff8fb69cf2f9,Card Fraud,2024-11-19,Resolved,1
26721,18902,30ecec2c-5309-47a7-8816-059ec4bb6a6d,Money Laundering,2025-01-25,Resolved,1
26722,18902,15b3d526-ab37-44d6-aad3-fb343991d70d,Card Fraud,2024-12-11,Under Investigation,0
26723,18903,526bec2e-8e92-4aca-8f3c-ee32eeea50a4,Money Laundering,2025-05-20,Under Investigation,0
26724,18904,739348be-2986-4699-8d68-67b506962f6b,Account Takeover,2024-12-06,Under Investigation,0
26725,18904,bd2beb1d-1c2e-4a2f-b802-5ad51d15c790,Identity Theft,2024-10-16,Resolved,1
26726,18907,a18b6184-74c6-4b64-a87b-ad46bad66e80,Account Takeover,2024-06-24,Resolved,1
26727,18908,fd3038b9-37ca-4d17-be7d-f74f1216c0b2,Phishing,2024-06-08,Resolved,1
26728,18909,d905951b-5c95-4eea-a9a4-d997a8de3174,Phishing,2024-01-08,Under Investigation,0
26729,18909,cfeb921c-5466-40f8-832c-5ce13ec8837a,Card Fraud,2024-01-18,Resolved,1
26730,18909,ce8ff569-6476-4dd9-b88d-80d60ab6e0dd,Money Laundering,2023-11-15,Resolved,1
26731,18909,75e455ab-de6c-4958-8ef4-644f7f020ea7,Account Takeover,2023-12-26,Resolved,1
26732,18909,ab6fb3f6-2ce5-4084-af59-9524b157a5d5,Card Fraud,2022-10-08,Resolved,1
26733,18909,f4145da1-bb20-4805-9fb3-90f7752c08a3,Identity Theft,2023-08-20,Resolved,1
26734,18909,6d91f29c-05a6-4056-bd0a-387d41ce94ff,Card Fraud,2023-11-19,Resolved,1
26735,18909,34104ace-1394-4fa4-90a7-12c551f9cae8,Account Takeover,2024-01-08,Resolved,1
26736,18911,fe08d666-90c0-48f4-977f-cd617c36c75c,Identity Theft,2024-08-31,Under Investigation,0
26737,18911,3f33cedd-87e3-4564-a1fd-31e7ba979bf1,Identity Theft,2023-11-24,Resolved,1
26738,18911,b3f2a4b7-8fc9-439c-8dbe-549da01b95e9,Identity Theft,2024-11-16,Under Investigation,0
26739,18911,da470d4c-adec-4ca2-bbda-ebf91a304c31,Money Laundering,2024-11-21,Under Investigation,0
26740,18912,9f96a208-442d-49ab-bf0e-885702144a07,Money Laundering,2025-02-21,Under Investigation,0
26741,18912,ce89b4b0-3d15-4946-a3e7-3d586ab935a1,Account Takeover,2024-11-16,Under Investigation,0
26742,18912,9970e60b-a8b3-44a3-b3a1-1b17bd29cf23,Phishing,2025-03-07,Under Investigation,0
26743,18912,ca788031-2e2f-48f0-91e5-6db26df6391c,Identity Theft,2025-03-15,Under Investigation,0
26744,18912,7252ad86-f4ea-44d4-a8f0-0cc5ec94b267,Card Fraud,2024-12-28,Under Investigation,0
26745,18912,e13a7ca0-a67c-45fb-b09c-bd1996b1c9af,Phishing,2025-04-22,Under Investigation,0
26746,18912,d99eabb4-5f2c-4297-87b0-1f0bb869278e,Account Takeover,2025-01-11,Under Investigation,0
26747,18913,9241d68b-39db-4255-aeea-a642c18641c7,Phishing,2024-06-13,Under Investigation,0
26748,18914,330e00d2-bbe6-44a2-a1ca-2f70bb924663,Account Takeover,2024-10-12,Under Investigation,0
26749,18915,e7419026-0b2f-410a-9e3e-5fbc147edf10,Money Laundering,2025-04-10,Under Investigation,0
26750,18917,49eab6f6-b243-4261-a293-7aeb301ae4e2,Phishing,2025-03-23,Under Investigation,0
26751,18917,8c9f491b-377c-4902-9ed4-2b7994053bf4,Money Laundering,2025-02-28,Resolved,1
26752,18918,1c89991c-aa07-4fb3-9bb6-d26364758e89,Identity Theft,2025-05-06,Under Investigation,0
26753,18920,b0de8420-04ba-4d0c-864c-e9d89dbad841,Account Takeover,2024-10-25,Resolved,1
26754,18921,f327ee83-a47f-4048-a61a-30dd97e3fbf2,Money Laundering,2022-08-02,Resolved,1
26755,18921,fe1974db-d2c3-494e-9672-f3651c44dc22,Account Takeover,2025-02-11,Under Investigation,0
26756,18921,71e154d4-388f-49f4-95fa-fb4577042962,Card Fraud,2023-02-01,Under Investigation,0
26757,18922,6fa8129b-0e14-4d84-989b-36735dc723a3,Identity Theft,2025-05-21,Under Investigation,0
26758,18923,01bcb70b-b42e-4ef1-8a67-3ff01dfb1593,Money Laundering,2025-04-14,Under Investigation,0
26759,18924,8e3bb885-d4cf-4494-9541-7efaef734b0e,Money Laundering,2024-04-08,Under Investigation,0
26760,18924,a541e892-bda4-4352-8264-2ff2ecc99916,Card Fraud,2024-02-11,Under Investigation,0
26761,18928,31bf1865-9290-4e3b-a516-27be33ff1df2,Phishing,2025-03-24,Under Investigation,0
26762,18929,956d14b4-3426-48b2-b6ad-bc400bc6e13d,Phishing,2025-05-06,Resolved,1
26763,18929,d9a5efb2-be56-480c-9e04-bc7143c5999c,Phishing,2025-04-23,Under Investigation,0
26764,18930,fd6adde2-35f0-4f45-abb5-25b095d272d5,Account Takeover,2025-03-23,Under Investigation,0
26765,18931,652bc58d-9c71-43d9-abee-fcf281c49a37,Phishing,2025-03-01,Under Investigation,0
26766,18932,13d09e83-eb66-478c-ba17-e3cd3e7b5a8f,Identity Theft,2025-05-20,Under Investigation,0
26767,18932,405ecdbf-25a3-48cb-b3cb-99deaa4ea437,Identity Theft,2025-05-22,Under Investigation,0
26768,18932,be3df1c5-e493-4e1c-b20e-da30fa6ba770,Identity Theft,2021-12-18,Under Investigation,0
26769,18932,2beb2dd3-f1c1-405e-a085-b9eebb408153,Account Takeover,2025-02-19,Under Investigation,0
26770,18932,5587dc2f-a263-4e82-bc96-8c6a0b83ad04,Identity Theft,2024-05-22,Under Investigation,0
26771,18934,6b3ddf2d-228c-4d6b-b5bd-517574c208c6,Phishing,2024-12-10,Resolved,1
26772,18934,aa6628cc-d689-4941-bced-b3801fefa81d,Card Fraud,2025-02-02,Under Investigation,0
26773,18934,2f395813-bc17-4fbc-a404-6126c895e287,Money Laundering,2024-02-03,Under Investigation,0
26774,18934,ff1fef7b-a84e-46e5-b993-c31eb75795e0,Phishing,2024-05-25,Under Investigation,0
26775,18936,bb322457-6d9e-44fc-9652-dae883bb344b,Identity Theft,2023-12-08,Under Investigation,0
26776,18936,380f68dc-2a14-48b1-83dc-15c05ca38401,Account Takeover,2023-09-29,Under Investigation,0
26777,18936,f27e86df-e458-47c5-91f5-e2224bfb528a,Money Laundering,2023-01-16,Under Investigation,0
26778,18936,92717aeb-3a7c-4174-965a-8e7933f6dc5b,Identity Theft,2024-06-24,Under Investigation,0
26779,18938,24538a0d-15ca-462d-86f4-e25caa95aa58,Money Laundering,2025-05-25,Under Investigation,0
26780,18939,c4afe15e-b1cb-4202-a45d-756e3d49e92f,Account Takeover,2025-05-21,Resolved,1
26781,18939,966701b9-a31b-42e9-8c65-31e3e20a2e80,Phishing,2025-05-14,Under Investigation,0
26782,18939,0dadb8fd-2a4d-4330-8f7d-0ff7f4234402,Identity Theft,2024-07-22,Under Investigation,0
26783,18939,b518a6f5-e93e-4936-a15e-fd2e53c7d581,Phishing,2025-05-23,Under Investigation,0
26784,18940,1c731168-8ae6-4624-a48f-7a7c262c4778,Card Fraud,2024-11-30,Resolved,1
26785,18940,9b709722-97b3-4c6c-88e8-9b3ffffa13aa,Card Fraud,2024-10-25,Under Investigation,0
26786,18940,bff39bb9-6627-4d1e-a007-289e10e5a569,Identity Theft,2025-05-26,Under Investigation,0
26787,18940,ba8e24f2-6fec-4eab-af88-9bc93179ed4a,Card Fraud,2024-11-22,Resolved,1
26788,18940,558d4e6a-766f-49d6-948f-f4eaea652994,Account Takeover,2025-05-18,Under Investigation,0
26789,18940,dbdc2063-469b-4c5e-9356-c49607bca33f,Identity Theft,2025-05-24,Under Investigation,0
26790,18942,868675f0-7f8e-4597-b899-6189c18520af,Account Takeover,2023-04-10,Under Investigation,0
26791,18942,e6feeb81-944d-4b75-bd27-209c4b6a74b4,Account Takeover,2023-06-22,Resolved,1
26792,18944,2eb40660-2f36-4b59-bc96-b6edb875129f,Card Fraud,2025-02-28,Resolved,1
26793,18948,6fa6d0bd-829a-4094-89fb-ceda3ae56615,Account Takeover,2024-08-04,Under Investigation,0
26794,18948,2d051445-729b-42ac-8e3e-c7b566a12320,Identity Theft,2024-01-09,Under Investigation,0
26795,18948,597af84c-824f-45b5-9c9c-0706ffc06665,Card Fraud,2024-07-06,Resolved,1
26796,18949,d5b51e93-7f24-4486-b67e-c2dd6af98630,Card Fraud,2024-07-02,Under Investigation,0
26797,18949,5392b7dc-4b94-4ad6-8edc-b8ff8970c62a,Account Takeover,2024-06-18,Under Investigation,0
26798,18949,b5fd9770-976e-4dc2-8e81-0412a6c74a22,Money Laundering,2024-10-20,Resolved,1
26799,18950,c4b2ce7d-6bfc-4aa3-8ae2-3f8093064292,Card Fraud,2024-01-06,Under Investigation,0
26800,18954,6cf1c04d-44b8-45ad-9776-8bf15237ed2c,Card Fraud,2022-11-25,Under Investigation,0
26801,18955,db7e0689-a84c-4b3f-b2ad-7d5f2ac75f8a,Phishing,2023-09-30,Under Investigation,0
26802,18955,4522c4e0-bd92-4027-ab1d-7782de065c7a,Account Takeover,2023-10-20,Resolved,1
26803,18956,06b91987-483a-4ebc-88c9-39c3f511af9d,Money Laundering,2024-11-08,Under Investigation,0
26804,18957,4758e0a1-04df-4cde-850b-50d5cd24a2a3,Money Laundering,2025-05-02,Resolved,1
26805,18960,f7e78b2b-9a18-4748-99fa-b07addd6c828,Money Laundering,2025-03-20,Resolved,1
26806,18960,7567d3d7-a0fd-41f0-a6fe-13b3d164d4b1,Phishing,2025-02-16,Under Investigation,0
26807,18960,532241b4-2a94-4dcb-b2db-279bd8e1945f,Identity Theft,2025-04-27,Resolved,1
26808,18961,340e1132-5e99-4f39-a49c-31169af8891e,Card Fraud,2025-02-11,Under Investigation,0
26809,18961,7f5d5493-0512-4223-bb9c-60c6affff962,Money Laundering,2024-10-08,Under Investigation,0
26810,18961,a45dc9fb-5850-4b0b-ae4d-5b1670935c95,Card Fraud,2025-01-25,Resolved,1
26811,18964,5581e53b-4aec-44e4-8a37-d206d5b53443,Money Laundering,2024-08-14,Under Investigation,0
26812,18964,cbf81a00-8a67-4366-b593-e366f7d52a7c,Money Laundering,2024-06-14,Under Investigation,0
26813,18965,0309514d-341c-4cb0-8293-31e2b85bdd78,Money Laundering,2025-05-16,Resolved,1
26814,18967,911c45af-3825-4bab-823f-f062d41544e1,Money Laundering,2025-04-28,Under Investigation,0
26815,18967,db1b99ce-c46f-43d7-9438-995b3acd893a,Account Takeover,2024-09-12,Under Investigation,0
26816,18967,bff7017e-6864-41fd-bdde-3a175c0efeca,Identity Theft,2025-01-01,Under Investigation,0
26817,18969,16069703-50a1-4b21-8578-33adf6ac1933,Money Laundering,2025-04-29,Under Investigation,0
26818,18970,554c37a8-6ebd-44cf-9ab3-36ce4c7f20e9,Card Fraud,2024-06-27,Under Investigation,0
26819,18971,9beec850-0353-4fde-96bf-bd9b5872a98e,Card Fraud,2023-09-02,Under Investigation,0
26820,18971,bf4e1708-ffa1-45b1-a984-8fbc8e2cddee,Money Laundering,2025-05-08,Resolved,1
26821,18971,bf0853ec-0699-4e04-b4f7-ccc866e9ef30,Money Laundering,2025-01-25,Resolved,1
26822,18972,56566d5d-6790-402a-aed2-cea40c0a473a,Identity Theft,2025-03-02,Under Investigation,0
26823,18972,edb77e3c-aa90-45a8-9095-9d93c0ab224b,Phishing,2024-07-16,Under Investigation,0
26824,18972,c5238d74-771a-429a-9839-0683f16c40bc,Account Takeover,2024-08-31,Under Investigation,0
26825,18975,95868cd0-4001-4996-a8c8-b2871920b85b,Card Fraud,2023-08-04,Under Investigation,0
26826,18975,b2ad868f-5153-4353-a3a8-5b82c9364279,Identity Theft,2023-12-09,Under Investigation,0
26827,18975,ee6aa77b-e113-4812-9b59-417ccdfb7ed6,Phishing,2024-05-10,Resolved,1
26828,18976,6980db08-8c53-4cad-9cb3-e950caab185a,Account Takeover,2025-05-09,Under Investigation,0
26829,18976,c4aa7ac3-7b6a-479a-b21c-de4e9107af3a,Identity Theft,2025-05-15,Under Investigation,0
26830,18977,df3beeff-e209-414d-a1d2-4d2a9a0b680e,Money Laundering,2022-10-29,Resolved,1
26831,18977,b87e3bd0-111d-4d5e-a6c0-4ee629332bba,Account Takeover,2023-07-01,Under Investigation,0
26832,18978,c0120107-2062-4566-9712-9ebeb4434c5a,Card Fraud,2025-05-22,Under Investigation,0
26833,18978,fd248120-4645-4609-b859-bcad0078bac4,Identity Theft,2025-05-07,Resolved,1
26834,18979,f4aca65e-31c6-47b4-b518-d2f98e07b591,Identity Theft,2025-02-03,Resolved,1
26835,18982,cfce1413-9e2f-4d4d-9b81-bff0ea036cd9,Money Laundering,2023-11-03,Under Investigation,0
26836,18982,da6a5241-413f-4fef-8f16-648ad48d18b4,Card Fraud,2023-01-02,Resolved,1
26837,18983,6c6ed978-44e2-4b38-9c4c-9d0fc148ae90,Account Takeover,2024-11-28,Resolved,1
26838,18984,c1efd673-0012-4f74-9e7a-39911d5d262a,Account Takeover,2024-07-29,Under Investigation,0
26839,18985,78b5aee7-7a8d-49a6-bb5d-b353b937dccd,Card Fraud,2025-03-02,Under Investigation,0
26840,18985,80f3c04e-920b-4835-ab89-f8bec5b09f19,Account Takeover,2025-04-16,Under Investigation,0
26841,18987,ba187b13-ebf6-4d0e-917b-7bcd904b04a8,Money Laundering,2024-09-27,Under Investigation,0
26842,18987,6cd0854e-ef74-4e0a-bbae-e2dac2226e0f,Identity Theft,2024-11-05,Under Investigation,0
26843,18987,f9f83afd-de9c-4728-80d8-4af4a011fc11,Money Laundering,2023-08-04,Resolved,1
26844,18988,60b46e81-33b5-4e60-aa40-245293521dd2,Money Laundering,2025-03-05,Resolved,1
26845,18988,30587ae3-8efd-4066-9dd3-e040fc2600a1,Money Laundering,2025-05-17,Under Investigation,0
26846,18988,d67102a7-2f1a-4626-8f2d-46e637e204ea,Account Takeover,2025-05-02,Under Investigation,0
26847,18991,5d9c7a0b-d822-4582-96d7-af43020ad67e,Money Laundering,2024-09-19,Under Investigation,0
26848,18991,aa1a71b5-c964-445f-a37c-9b7313a87d99,Identity Theft,2024-11-15,Under Investigation,0
26849,18991,02bd3b32-38e5-4f6d-9c3c-64197887094c,Account Takeover,2025-05-04,Resolved,1
26850,18992,62bdfc4e-df36-4232-870d-ac550526cae7,Account Takeover,2025-02-14,Resolved,1
26851,18994,b4b83b66-88ec-4f4f-b71b-370b3ee4d334,Account Takeover,2022-12-22,Under Investigation,0
26852,18995,cec5a293-4012-40e5-a9d2-2b041bdac807,Phishing,2023-11-13,Under Investigation,0
26853,18995,5fd50776-65e8-4883-a38c-3988a1908aa2,Card Fraud,2020-09-18,Under Investigation,0
26854,18996,dc76dd20-7062-4866-80c7-727d38d52570,Phishing,2023-06-23,Under Investigation,0
26855,18996,a964658f-6ab9-47e7-afc6-1915c61b0c07,Money Laundering,2025-02-08,Resolved,1
26856,19002,4909221a-a352-4118-b107-65f41a8d417a,Money Laundering,2024-05-09,Under Investigation,0
26857,19003,d23c38d1-9676-4266-93b5-d33e4817c36b,Phishing,2025-05-21,Under Investigation,0
26858,19004,8bd38cc7-f971-4a39-9808-b8cce7f1e793,Identity Theft,2025-02-14,Resolved,1
26859,19004,83ff7fe1-9b5f-4ac0-acc9-b90665aad04e,Identity Theft,2022-05-29,Under Investigation,0
26860,19004,f8a1ff5f-99f3-40ab-b97c-427633fc23e4,Phishing,2025-03-02,Resolved,1
26861,19005,0bcb2b06-04a1-48bc-80d8-bf317af52bef,Money Laundering,2025-04-22,Under Investigation,0
26862,19006,9df70558-aff1-4da2-ae56-e3e41fc605d4,Account Takeover,2025-02-22,Resolved,1
26863,19008,9268ad9c-8ce1-4148-9a10-557d3d623f01,Money Laundering,2025-04-23,Resolved,1
26864,19008,8f4cdbde-668b-4946-a305-794a304464c1,Phishing,2024-09-03,Resolved,1
26865,19008,240c2e52-a3d8-46c8-bdc2-4795aa111300,Account Takeover,2024-12-10,Resolved,1
26866,19010,b1d74368-f4f4-46e2-953f-6584283c9a62,Phishing,2025-05-21,Resolved,1
26867,19010,d9fbeb70-b1c6-43cc-a16d-3fde985039ce,Account Takeover,2025-02-13,Under Investigation,0
26868,19011,875fe3fd-8413-4b4f-a290-f052af006815,Phishing,2025-02-24,Resolved,1
26869,19012,a15dc105-ba91-4374-89b4-8120f5256359,Identity Theft,2024-12-13,Under Investigation,0
26870,19012,7938a3aa-c276-4a1c-a1bc-af7a8fbd92a2,Identity Theft,2025-01-28,Under Investigation,0
26871,19012,8e94e6b4-a971-4dc7-8301-7fbc90d4e5e9,Identity Theft,2025-04-19,Under Investigation,0
26872,19013,a9fee8ce-7842-468f-8716-953084a1f3fe,Card Fraud,2023-10-25,Under Investigation,0
26873,19013,9a348c8a-6801-4614-8038-aa95173e0eab,Identity Theft,2023-08-14,Resolved,1
26874,19015,1b444999-94e9-4797-8b3b-0d03d91c21c2,Money Laundering,2025-05-22,Under Investigation,0
26875,19015,3a7869a2-12a1-4de7-ba9d-697c0bb97089,Account Takeover,2025-05-22,Under Investigation,0
26876,19017,a96cd559-f1ab-4956-8675-91f3756e725c,Money Laundering,2025-02-10,Under Investigation,0
26877,19021,00abe92d-039f-41e8-bb4e-fb443e5e61e8,Identity Theft,2025-01-29,Under Investigation,0
26878,19021,eca991d8-45f0-4ce9-bbf3-d7efdf6e7a01,Card Fraud,2024-06-26,Under Investigation,0
26879,19023,91f94f63-67e8-4847-9385-f32c4bb9c65b,Account Takeover,2024-10-14,Resolved,1
26880,19023,2bcbca4f-28ad-47f5-8b19-0892f0087fc7,Card Fraud,2024-12-12,Under Investigation,0
26881,19024,abf6d387-cec5-404d-9bf6-45b267fff448,Money Laundering,2025-04-06,Under Investigation,0
26882,19025,f3016f41-7f3c-4696-ab43-09c8a4bb2dd5,Money Laundering,2024-08-14,Under Investigation,0
26883,19026,f27209ec-cfe8-48e3-969e-69fa9f199b0f,Phishing,2024-12-03,Resolved,1
26884,19027,e5c8ee2b-517b-467e-994e-7a2e21cc12da,Identity Theft,2023-09-11,Resolved,1
26885,19031,b70a1863-a884-4981-9cf9-da4c98328959,Identity Theft,2025-03-24,Resolved,1
26886,19032,81c8a623-5b12-4837-80f6-b0b9e8eab7f5,Card Fraud,2021-09-05,Under Investigation,0
26887,19032,3d5ebea9-c9ca-46ee-9e85-e5bf99b5b9b9,Card Fraud,2024-03-12,Resolved,1
26888,19033,f34d505b-5120-4c93-956e-dedab1965e55,Identity Theft,2021-08-27,Resolved,1
26889,19033,65e18891-b33e-482a-8d91-9e8cc24da7eb,Phishing,2025-04-10,Under Investigation,0
26890,19033,a3a0abe9-04e9-4d4c-a53d-edb74a3a5cde,Money Laundering,2025-02-11,Resolved,1
26891,19034,d36db808-0c79-4d79-8ad0-4bc191721936,Card Fraud,2024-09-06,Under Investigation,0
26892,19034,38726f9f-6876-4f21-8675-ed20e3f0e4ea,Card Fraud,2025-05-04,Resolved,1
26893,19036,204278a4-a67c-4ee5-8f33-7dfc0b9d1ef4,Phishing,2025-04-05,Resolved,1
26894,19037,f7dec593-96a6-4fc5-98ae-e48cc61a7c5b,Phishing,2025-05-08,Under Investigation,0
26895,19037,170344be-563a-4239-9ed7-14fcac0685aa,Card Fraud,2025-05-01,Under Investigation,0
26896,19039,73a986ae-5615-42b6-baf8-399e89da8b31,Money Laundering,2025-05-03,Resolved,1
26897,19039,402cf65c-d9e9-4656-b26c-d39cda6a57e3,Money Laundering,2025-04-26,Resolved,1
26898,19040,c73ecd46-db7f-472c-96eb-cabbf00d3c28,Identity Theft,2025-05-22,Resolved,1
26899,19040,d887b8d3-e89c-47c5-a994-c04dba02da1c,Account Takeover,2025-05-23,Resolved,1
26900,19041,5ffa2a8b-1ed8-41da-b162-969774cd9575,Phishing,2025-02-05,Under Investigation,0
26901,19041,37c6bbc3-b595-4ee5-943b-817506bc5594,Money Laundering,2025-05-08,Resolved,1
26902,19043,3246d491-f006-4f74-8832-ab1316fbb248,Card Fraud,2023-08-03,Resolved,1
26903,19043,bdb85631-b789-4eaf-ae5b-0251be90bd71,Identity Theft,2025-03-02,Under Investigation,0
26904,19043,d0faea70-7465-4531-8cef-a6b10a8f6df0,Account Takeover,2022-12-21,Under Investigation,0
26905,19046,98eb0b52-fe81-4598-ba75-e0026ffd7693,Account Takeover,2024-10-19,Under Investigation,0
26906,19047,e4fb86d3-0666-424c-a72e-e81ed057a1bf,Phishing,2023-02-10,Under Investigation,0
26907,19048,20de400e-b5d4-4f8b-b009-db38857388c1,Card Fraud,2024-12-01,Under Investigation,0
26908,19048,adff16a6-7f8d-42f6-81f3-a883db845289,Card Fraud,2024-12-10,Resolved,1
26909,19048,9d00763b-e81c-45e9-ac50-2b45e418aaeb,Phishing,2025-05-14,Under Investigation,0
26910,19051,ac06f866-c065-403e-95b8-e23eb26e2165,Phishing,2025-05-25,Under Investigation,0
26911,19053,9a3079e9-3a97-42f7-9940-b22427fafe33,Account Takeover,2025-05-19,Resolved,1
26912,19055,700281fc-52d5-45f5-9e07-be4578d8e589,Money Laundering,2025-05-26,Under Investigation,0
26913,19056,180ccba8-c362-470c-917d-dae5572befa8,Account Takeover,2025-04-10,Under Investigation,0
