Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
1520,2024-02-28,137841.02,37297.99,1821988456.92,59461.41,1821988456.92,504307807.71,2025-05-21 20:58:13.022291
1521,2024-02-29,136401.51,40997.63,1823190317.49,45209.9,1823190317.49,510328362.46,2025-05-21 20:58:13.022291
1522,2024-03-01,151068.74,43421.49,1824392946.5,56686.7,1824392946.5,520807588.48,2025-05-21 20:58:13.022291
1523,2024-03-02,128789.73,40547.57,1825597260.14,36561.06,1825597260.14,542983760.49,2025-05-21 20:58:13.022291
1524,2024-03-03,119018.12,44667.47,1826800002.92,9799.26,1826800002.92,568364584.54,2025-05-21 20:58:13.022291
1525,2024-03-04,119471.29,36831.16,1828007482.66,36524.51,1828007482.66,545696105.49,2025-05-21 20:58:13.022291
1526,2024-03-05,124062.66,46133.81,1829214531.08,11637.52,1829214531.08,518614367.26,2025-05-21 20:58:13.022291
1527,2024-03-06,149349.92,38720.16,1830421705.76,70066.03,1830421705.76,522121070.67,2025-05-21 20:58:13.022291
1528,2024-03-07,125136.93,31597.31,1831628637.28,61524.87,1831628637.28,515734482.47,2025-05-21 20:58:13.022291
1529,2024-03-08,131334.95,40076.87,1832829604.98,41523.69,1832829604.98,511626071.68,2025-05-21 20:58:13.022291
1530,2024-03-09,145796.8,38004.72,1834027208.42,67713.33,1834027208.42,488956388.1,2025-05-21 20:58:13.022291
1531,2024-03-10,129639.43,43202.79,1835221912.2,28843.26,1835221912.2,477242063.3,2025-05-21 20:58:13.022291
1532,2024-03-11,142284.82,39165.44,1836415372.71,59161.62,1836415372.71,478959546.1,2025-05-21 20:58:13.022291
1533,2024-03-12,128073.08,39843.72,1837606088.44,37951.7,1837606088.44,503659980.99,2025-05-21 20:58:13.022291
1534,2024-03-13,145838.17,41572.17,1838798377.43,55876.99,1838798377.43,504362459.32,2025-05-21 20:58:13.022291
1535,2024-03-14,139408.74,41679.39,1839992681.57,46947.02,1839992681.57,522692714.11,2025-05-21 20:58:13.022291
1536,2024-03-15,154172.43,33602.48,1841192205.87,93554.98,1841192205.87,522906276.68,2025-05-21 20:58:13.022291
1537,2024-03-16,112195.31,38378.52,1842392797.14,21665.36,1842392797.14,525517861.56,2025-05-21 20:58:13.022291
1538,2024-03-17,156354.16,44873.34,1843596524.74,58894.44,1843596524.74,514325804.14,2025-05-21 20:58:13.022291
1539,2024-03-18,138768.14,41492.15,1844802531.82,46716.99,1844802531.82,542696968.02,2025-05-21 20:58:13.022291
1540,2024-03-19,125882.71,48817.46,1846014201.82,5118.74,1846014201.82,519196161.89,2025-05-21 20:58:13.022291
1541,2024-03-20,133737.19,40889.03,1847222441.64,42019.48,1847222441.64,526970873.7,2025-05-21 20:58:13.022291
1542,2024-03-21,117638.72,47943.26,1848428220.44,-2959.25,1848428220.44,535440258.3,2025-05-21 20:58:13.022291
1543,2024-03-22,140973.62,38988.76,1849631486.11,58002.28,1849631486.11,513537737.13,2025-05-21 20:58:13.022291
1544,2024-03-23,119508.52,39927.93,1850833772.81,26251.59,1850833772.81,504852960.79,2025-05-21 20:58:13.022291
1545,2024-03-24,149768.41,43806.24,1852037183.79,53670.42,1852037183.79,496574677.82,2025-05-21 20:58:13.022291
1546,2024-03-25,147272.38,40372.11,1853236376.36,61789.48,1853236376.36,482767236.7,2025-05-21 20:58:13.022291
1547,2024-03-26,142138.88,38441.99,1854433742.19,61378.54,1854433742.19,502064810.98,2025-05-21 20:58:13.022291
1548,2024-03-27,126554.02,46326.82,1855630712.35,14315.98,1855630712.35,506182105.04,2025-05-21 20:58:13.022291
1549,2024-03-28,130964.32,44252.41,1856825653.04,27111.06,1856825653.04,498849442.43,2025-05-21 20:58:13.022291
1550,2024-03-29,137017.73,47038.09,1858017285.5,25896.68,1858017285.5,502362924.79,2025-05-21 20:58:13.022291
1551,2024-03-30,137632.39,41981.24,1859211162.17,43572.4,1859211162.17,522961983.6,2025-05-21 20:58:13.022291
1552,2024-03-31,113550.74,38521.85,1860403083.16,22994.82,1860403083.16,548015388.75,2025-05-21 20:58:13.022291
1553,2024-04-01,132928.59,37628.55,1861595106.05,51809.62,1861595106.05,561610783.41,2025-05-21 20:58:13.022291
1554,2024-04-02,135235.65,35543.06,1862782312.75,61837.32,1862782312.75,559367303.9,2025-05-21 20:58:13.022291
1555,2024-04-03,130591.88,41631.46,1863968918.93,35350.99,1863968918.93,570390243.96,2025-05-21 20:58:13.022291
1556,2024-04-04,146126.58,39377.19,1865158616.31,63578.13,1865158616.31,578941511.3,2025-05-21 20:58:13.022291
1557,2024-04-05,150482.87,43119.91,1866357399.22,56910.78,1866357399.22,592183596.78,2025-05-21 20:58:13.022291
1558,2024-04-06,141036.82,37867.53,1867555487.57,61823.99,1867555487.57,582637292.5,2025-05-21 20:58:13.022291
1559,2024-04-07,126975.62,48080.76,1868749952.41,9031.64,1868749952.41,590446036.42,2025-05-21 20:58:13.022291
1560,2024-04-08,129648.82,40516.0,1869943563.23,37811.77,1869943563.23,577409745.65,2025-05-21 20:58:13.022291
1561,2024-04-09,124391.92,43935.79,1871140080.27,19403.26,1871140080.27,584692936.76,2025-05-21 20:58:13.022291
1562,2024-04-10,139265.93,42280.51,1872339769.53,44752.89,1872339769.53,554470348.43,2025-05-21 20:58:13.022291
1563,2024-04-11,121430.73,37181.1,1873533581.84,37970.65,1873533581.84,533281403.35,2025-05-21 20:58:13.022291
1564,2024-04-12,155613.0,44218.16,1874720927.26,60090.13,1874720927.26,530255122.82,2025-05-21 20:58:13.022291
1565,2024-04-13,130150.15,38450.68,1875911506.94,45364.58,1875911506.94,546728950.35,2025-05-21 20:58:13.022291
1566,2024-04-14,149840.97,41346.11,1877107922.64,61967.59,1877107922.64,525463509.47,2025-05-21 20:58:13.022291
1567,2024-04-15,126668.09,34494.97,1878306222.83,53907.55,1878306222.83,519671067.83,2025-05-21 20:58:13.022291
1568,2024-04-16,131189.13,37976.84,1879500187.11,48329.37,1879500187.11,506379085.43,2025-05-21 20:58:13.022291
1569,2024-04-17,152623.53,38511.37,1880691679.04,75126.8,1880691679.04,532598467.17,2025-05-21 20:58:13.022291
1570,2024-04-18,147867.05,42192.05,1881892323.13,56515.9,1881892323.13,550328611.86,2025-05-21 20:58:13.022291
1571,2024-04-19,138037.9,43335.82,1883090346.21,39597.78,1883090346.21,550317459.05,2025-05-21 20:58:13.022291
1572,2024-04-20,139080.3,40114.41,1884277577.17,51725.71,1884277577.17,549010798.67,2025-05-21 20:58:13.022291
1573,2024-04-21,135841.76,45327.85,1885463263.42,30029.52,1885463263.42,560513060.04,2025-05-21 20:58:13.022291
1574,2024-04-22,146520.44,42635.06,1886648793.9,53243.72,1886648793.9,570665175.91,2025-05-21 20:58:13.022291
1575,2024-04-23,140030.5,37222.19,1887836358.67,62633.37,1887836358.67,580751569.73,2025-05-21 20:58:13.022291
1576,2024-04-24,149505.68,44394.96,1889028659.79,51357.73,1889028659.79,555938958.18,2025-05-21 20:58:13.022291
1577,2024-04-25,139728.18,39894.94,1890217895.07,53321.1,1890217895.07,532252173.85,2025-05-21 20:58:13.022291
1578,2024-04-26,117549.56,41265.01,1891412323.87,19182.7,1891412323.87,521361351.34,2025-05-21 20:58:13.022291
1579,2024-04-27,139594.22,40197.4,1892613981.68,52134.3,1892613981.68,523625076.24,2025-05-21 20:58:13.022291
1580,2024-04-28,116197.59,43050.69,1893812603.76,11427.81,1893812603.76,503228908.61,2025-05-21 20:58:13.022291
1581,2024-04-29,135583.9,38494.75,1895014583.33,52462.71,1895014583.33,494101016.32,2025-05-21 20:58:13.022291
1582,2024-04-30,152018.46,38625.11,1896221977.49,73940.92,1896221977.49,479078094.07,2025-05-21 20:58:13.022291
1583,2024-05-01,125244.44,44551.02,1897428986.27,18489.17,1897428986.27,482220562.6,2025-05-21 20:58:13.022291
1584,2024-05-02,130028.69,40434.47,1898634461.16,38590.0,1898634461.16,491451718.07,2025-05-21 20:58:13.022291
1585,2024-05-03,148979.26,47797.83,1899834324.72,39312.91,1899834324.72,507166944.66,2025-05-21 20:58:13.022291
1586,2024-05-04,126349.12,44614.79,1901035240.13,19749.53,1901035240.13,499983212.64,2025-05-21 20:58:13.022291
1587,2024-05-05,137788.13,44370.62,1902238741.19,35815.44,1902238741.19,501063509.52,2025-05-21 20:58:13.022291
1588,2024-05-06,144526.3,41581.09,1903439245.89,54098.1,1903439245.89,510095204.05,2025-05-21 20:58:13.022291
1589,2024-05-07,142919.51,44133.74,1904635084.24,43446.88,1904635084.24,518676834.46,2025-05-21 20:58:13.022291
1590,2024-05-08,139853.63,42773.96,1905826612.99,43891.64,1905826612.99,515979995.12,2025-05-21 20:58:13.022291
1591,2024-05-09,122430.58,37656.02,1907016571.15,37720.7,1907016571.15,517633124.97,2025-05-21 20:58:13.022291
1592,2024-05-10,113864.84,42247.07,1908208964.03,10996.22,1908208964.03,533795482.63,2025-05-21 20:58:13.022291
1593,2024-05-11,136928.89,41120.63,1909401226.23,45503.08,1909401226.23,535436507.52,2025-05-21 20:58:13.022291
1594,2024-05-12,127595.87,43378.28,1910594899.2,25533.57,1910594899.2,552325778.38,2025-05-21 20:58:13.022291
1595,2024-05-13,123834.46,48553.37,1911790946.62,3268.06,1911790946.62,535232704.58,2025-05-21 20:58:13.022291
1596,2024-05-14,122826.53,39280.16,1912988157.0,32834.82,1912988157.0,540923225.95,2025-05-21 20:58:13.022291
1597,2024-05-15,161002.86,48284.78,1914185995.49,53721.22,1914185995.49,552629870.02,2025-05-21 20:58:13.022291
1598,2024-05-16,135899.47,42302.74,1915387348.33,40190.16,1915387348.33,543158149.58,2025-05-21 20:58:13.022291
1599,2024-05-17,140648.95,42761.24,1916587946.53,44994.46,1916587946.53,513918490.95,2025-05-21 20:58:13.022291
1600,2024-05-18,140344.2,43767.88,1917794039.31,41232.66,1917794039.31,510190402.37,2025-05-21 20:58:13.022291
1601,2024-05-19,132035.07,40773.53,1919000471.2,40134.97,1919000471.2,513476739.01,2025-05-21 20:58:13.022291
1602,2024-05-20,129102.98,46559.43,1920202642.71,16939.2,1920202642.71,515321895.96,2025-05-21 20:58:13.022291
1603,2024-05-21,138250.65,45561.35,1921405797.49,32463.03,1921405797.49,499015080.17,2025-05-21 20:58:13.022291
1604,2024-05-22,132778.83,40054.83,1922610431.51,43522.33,1922610431.51,517953166.03,2025-05-21 20:58:13.022291
1605,2024-05-23,131330.57,38676.38,1923818320.25,46186.18,1923818320.25,521063053.92,2025-05-21 20:58:13.022291
1606,2024-05-24,131034.61,40629.1,1925025671.5,39282.49,1925025671.5,538287440.22,2025-05-21 20:58:13.022291
1607,2024-05-25,132359.64,46861.73,1926230438.52,20273.75,1926230438.52,526830905.46,2025-05-21 20:58:13.022291
1608,2024-05-26,129789.07,39491.57,1927439147.87,41413.52,1927439147.87,524964277.1,2025-05-21 20:58:13.022291
1609,2024-05-27,127551.58,40129.87,1928652685.36,36302.55,1928652685.36,530325095.16,2025-05-21 20:58:13.022291
1610,2024-05-28,147284.89,40240.26,1929864320.45,62245.66,1929864320.45,556893008.05,2025-05-21 20:58:13.022291
1611,2024-05-29,129964.16,46148.96,1931073486.96,19455.67,1931073486.96,527409088.88,2025-05-21 20:58:13.022291
1612,2024-05-30,145852.57,45293.41,1932276101.12,43492.05,1932276101.12,539110875.22,2025-05-21 20:58:13.022291
1613,2024-05-31,114146.94,47970.07,1933481711.51,-7704.31,1933481711.51,523974969.79,2025-05-21 20:58:13.022291
1614,2024-06-01,135460.64,35619.39,1934684684.19,61882.89,1934684684.19,535894984.23,2025-05-21 20:58:13.022291
1615,2024-06-02,126098.24,44788.42,1935883779.19,18836.25,1935883779.19,525344907.58,2025-05-21 20:58:13.022291
1616,2024-06-03,150340.91,37441.92,1937078171.01,75648.15,1937078171.01,526854332.51,2025-05-21 20:58:13.022291
1617,2024-06-04,131984.07,34022.44,1938266589.87,62570.61,1938266589.87,514597272.46,2025-05-21 20:58:13.022291
1618,2024-06-05,142252.93,42176.5,1939458180.24,49082.23,1939458180.24,514670536.45,2025-05-21 20:58:13.022291
1619,2024-06-06,137879.98,44198.08,1940651270.73,36513.03,1940651270.73,519130240.59,2025-05-21 20:58:13.022291
1620,2024-06-07,129821.96,42228.3,1941838679.46,32334.93,1941838679.46,530726630.95,2025-05-21 20:58:13.022291
1621,2024-06-08,133262.94,39779.95,1943027482.08,45084.1,1943027482.08,533982603.11,2025-05-21 20:58:13.022291
1622,2024-06-09,146402.31,43260.36,1944214690.86,51001.87,1944214690.86,543650300.37,2025-05-21 20:58:13.022291
1623,2024-06-10,144274.56,38892.71,1945400910.39,62723.7,1945400910.39,538488329.22,2025-05-21 20:58:13.022291
1624,2024-06-11,116078.69,38430.25,1946589798.77,26670.75,1946589798.77,540569763.86,2025-05-21 20:58:13.022291
1625,2024-06-12,145156.71,40888.43,1947774457.13,57247.52,1947774457.13,540687333.98,2025-05-21 20:58:13.022291
1626,2024-06-13,155250.17,52255.88,1948958446.78,32813.96,1948958446.78,536547765.6,2025-05-21 20:58:13.022291
1627,2024-06-14,147368.68,41052.16,1950146187.97,59651.03,1950146187.97,536308713.4,2025-05-21 20:58:13.022291
1628,2024-06-15,135684.69,40178.98,1951326838.87,46982.99,1951326838.87,534497713.44,2025-05-21 20:58:13.022291
1629,2024-06-16,127968.69,39277.91,1952511755.88,39698.56,1952511755.88,527421110.38,2025-05-21 20:58:13.022291
1630,2024-06-17,133255.01,38713.39,1953701039.27,48628.71,1953701039.27,522462669.0,2025-05-21 20:58:13.022291
1631,2024-06-18,112606.75,44632.87,1954894433.74,1366.1,1954894433.74,524930350.05,2025-05-21 20:58:13.022291
1632,2024-06-19,134793.46,39326.2,1956092337.06,48637.27,1956092337.06,545663372.01,2025-05-21 20:58:13.022291
1633,2024-06-20,125147.52,42131.62,1957292772.14,26424.61,1957292772.14,553021088.07,2025-05-21 20:58:13.022291
1634,2024-06-21,133455.48,46995.31,1958493472.26,21289.6,1958493472.26,561933206.42,2025-05-21 20:58:13.022291
1635,2024-06-22,139607.72,41940.39,1959697947.02,46342.32,1959697947.02,554804530.95,2025-05-21 20:58:13.022291
1636,2024-06-23,134705.26,40966.26,1960896763.99,43052.8,1960896763.99,558452679.99,2025-05-21 20:58:13.022291
1637,2024-06-24,136426.46,44477.75,1962093971.58,33642.79,1962093971.58,563865929.62,2025-05-21 20:58:13.022291
1638,2024-06-25,131931.83,47994.24,1963287043.25,15928.32,1963287043.25,565223206.86,2025-05-21 20:58:13.022291
1639,2024-06-26,140553.05,40343.67,1964476083.74,52925.17,1964476083.74,575262114.74,2025-05-21 20:58:13.022291
1640,2024-06-27,131185.84,47249.85,1965660940.88,17414.97,1965660940.88,552006683.13,2025-05-21 20:58:13.022291
1641,2024-06-28,134532.28,35430.49,1966849595.38,61274.74,1966849595.38,557796572.06,2025-05-21 20:58:13.022291
1642,2024-06-29,152243.25,42524.49,1968042026.66,61242.69,1968042026.66,581370382.19,2025-05-21 20:58:13.022291
1643,2024-06-30,123647.86,45270.12,1969234109.88,13963.42,1969234109.88,579144414.31,2025-05-21 20:58:13.022291
1644,2024-07-01,131221.17,42227.4,1970433344.34,34203.58,1970433344.34,582041244.5,2025-05-21 20:58:13.022291
1645,2024-07-02,142053.27,43462.84,1971635455.92,44528.21,1971635455.92,587426983.85,2025-05-21 20:58:13.022291
1646,2024-07-03,146053.41,40564.14,1972837512.6,59524.1,1972837512.6,577818427.7,2025-05-21 20:58:13.022291
1647,2024-07-04,142722.46,39406.22,1974046057.71,58942.53,1974046057.71,602516781.3,2025-05-21 20:58:13.022291
1648,2024-07-05,139371.92,37814.55,1975253066.97,59780.75,1975253066.97,580580179.87,2025-05-21 20:58:13.022291
1649,2024-07-06,145111.82,37767.48,1976464270.69,67590.83,1976464270.69,569321371.83,2025-05-21 20:58:13.022291
1650,2024-07-07,146033.36,45216.45,1977676062.55,43989.65,1977676062.55,574610620.52,2025-05-21 20:58:13.022291
1651,2024-07-08,135082.19,43944.06,1978886284.17,33629.38,1978886284.17,567643763.87,2025-05-21 20:58:13.022291
1652,2024-07-09,133763.86,43002.26,1980096616.72,35010.96,1980096616.72,563282001.08,2025-05-21 20:58:13.022291
1653,2024-07-10,126614.39,42946.35,1981308852.98,25664.7,1981308852.98,569588452.78,2025-05-21 20:58:13.022291
1654,2024-07-11,145251.4,45389.62,1982524917.67,42369.81,1982524917.67,563445438.76,2025-05-21 20:58:13.022291
1655,2024-07-12,125497.67,42677.24,1983744940.73,25072.76,1983744940.73,555362181.45,2025-05-21 20:58:13.022291
1656,2024-07-13,127099.3,39162.37,1984961741.15,38924.5,1984961741.15,540162096.52,2025-05-21 20:58:13.022291
1657,2024-07-14,103827.68,41445.57,1986175047.26,285.0,1986175047.26,525319958.99,2025-05-21 20:58:13.022291
1658,2024-07-15,150503.42,41417.12,1987389289.23,62614.14,1987389289.23,530263777.0,2025-05-21 20:58:13.022291
1659,2024-07-16,114064.24,42472.97,1988603310.51,10509.08,1988603310.51,542572615.93,2025-05-21 20:58:13.022291
1660,2024-07-17,133483.22,37747.35,1989812018.22,52153.15,1989812018.22,521316689.99,2025-05-21 20:58:13.022291
1661,2024-07-18,128817.83,43006.56,1991015245.73,28401.89,1991015245.73,510349666.46,2025-05-21 20:58:13.022291
1662,2024-07-19,158418.94,37190.3,1992208797.13,87257.58,1992208797.13,545574208.88,2025-05-21 20:58:13.022291
1663,2024-07-20,149744.47,41533.66,1993397961.8,61213.76,1993397961.8,573373690.56,2025-05-21 20:58:13.022291
1664,2024-07-21,146666.51,41199.09,1994590351.2,58225.06,1994590351.2,588603404.45,2025-05-21 20:58:13.022291
1665,2024-07-22,108417.25,38418.39,1995779962.26,16495.02,1995779962.26,616919017.08,2025-05-21 20:58:13.022291
1666,2024-07-23,136538.57,38173.7,1996973851.54,54805.75,1996973851.54,588050573.89,2025-05-21 20:58:13.022291
1667,2024-07-24,136801.41,38492.04,1998171653.95,54095.06,1998171653.95,589592873.71,2025-05-21 20:58:13.022291
1668,2024-07-25,118506.43,39575.19,1999366256.63,26091.27,1999366256.63,590923398.73,2025-05-21 20:58:13.022291
1669,2024-07-26,136606.6,49372.61,2000561789.12,17566.75,2000561789.12,558664835.26,2025-05-21 20:58:13.022291
1670,2024-07-27,144654.14,40598.31,2001758594.44,57544.47,2001758594.44,554659622.66,2025-05-21 20:58:13.022291
1671,2024-07-28,139485.95,40308.95,2002958729.0,51618.09,2002958729.0,558396366.53,2025-05-21 20:58:13.022291
1672,2024-07-29,133728.31,46385.38,2004154422.16,23686.49,2004154422.16,534573261.19,2025-05-21 20:58:13.022291
1673,2024-07-30,143276.39,42568.31,2005347677.85,49140.83,2005347677.85,536435986.44,2025-05-21 20:58:13.022291
1674,2024-07-31,159888.36,44497.72,2006552994.77,64858.76,2006552994.77,537701254.05,2025-05-21 20:58:13.022291
1675,2024-08-01,125131.49,39230.92,2007765432.23,36072.22,2007765432.23,529284091.85,2025-05-21 20:58:13.022291
1676,2024-08-02,122099.35,43561.77,2008985283.02,17593.24,2008985283.02,556563096.37,2025-05-21 20:58:13.022291
1677,2024-08-03,139406.9,43689.52,2010204719.18,40244.12,2010204719.18,551050667.04,2025-05-21 20:58:13.022291
1678,2024-08-04,134150.18,36777.6,2011420818.25,56274.92,2011420818.25,530138454.91,2025-05-21 20:58:13.022291
1679,2024-08-05,114873.62,49073.86,2012639239.6,-10414.7,2012639239.6,534537241.97,2025-05-21 20:58:13.022291
1680,2024-08-06,134274.73,35423.23,2013856221.27,60955.53,2013856221.27,561374746.97,2025-05-21 20:58:13.022291
1681,2024-08-07,142935.73,42222.5,2015064515.12,49839.29,2015064515.12,566642108.53,2025-05-21 20:58:13.022291
1682,2024-08-08,147717.03,36196.78,2016269356.22,76300.12,2016269356.22,583286329.92,2025-05-21 20:58:13.022291
1683,2024-08-09,126605.69,42105.23,2017466894.2,28456.83,2017466894.2,565619658.84,2025-05-21 20:58:13.022291
1684,2024-08-10,119727.76,42219.92,2018665783.46,18903.95,2018665783.46,563612050.34,2025-05-21 20:58:13.022291
1685,2024-08-11,131980.34,40870.04,2019867432.31,39740.32,2019867432.31,572265124.83,2025-05-21 20:58:13.022291
1686,2024-08-12,144491.19,43707.0,2021071455.43,46964.92,2021071455.43,585637104.29,2025-05-21 20:58:13.022291
1687,2024-08-13,129528.83,36789.46,2022273769.37,50073.56,2022273769.37,554752154.68,2025-05-21 20:58:13.022291
1688,2024-08-14,137896.11,34650.37,2023476219.1,68360.26,2023476219.1,567078843.51,2025-05-21 20:58:13.022291
1689,2024-08-15,139279.01,36184.44,2024678433.86,65090.55,2024678433.86,579416780.41,2025-05-21 20:58:13.022291
1690,2024-08-16,127295.54,39215.07,2025885037.56,39010.47,2025885037.56,583487922.78,2025-05-21 20:58:13.022291
1691,2024-08-17,152782.76,46028.63,2027092403.63,50281.57,2027092403.63,567109714.17,2025-05-21 20:58:13.022291
1692,2024-08-18,140318.51,48770.26,2028299316.71,24523.8,2028299316.71,581194210.84,2025-05-21 20:58:13.022291
1693,2024-08-19,128184.89,39168.96,2029503039.89,40350.0,2029503039.89,575333623.37,2025-05-21 20:58:13.022291
1694,2024-08-20,129065.9,45610.84,2030706251.79,20051.72,2030706251.79,591933370.42,2025-05-21 20:58:13.022291
1695,2024-08-21,142857.36,45654.3,2031909373.19,38295.49,2031909373.19,575042352.7,2025-05-21 20:58:13.022291
1696,2024-08-22,124970.32,44521.24,2033109072.52,18222.96,2033109072.52,568037116.93,2025-05-21 20:58:13.022291
1697,2024-08-23,149390.68,42606.22,2034309945.77,57166.83,2034309945.77,573705013.03,2025-05-21 20:58:13.022291
1698,2024-08-24,142320.38,38159.5,2035510898.03,62562.16,2035510898.03,574159779.25,2025-05-21 20:58:13.022291
1699,2024-08-25,118609.84,44390.7,2036708714.07,10177.44,2036708714.07,557221744.02,2025-05-21 20:58:13.022291
1700,2024-08-26,135513.38,47760.75,2037904267.74,21482.01,2037904267.74,549709272.3,2025-05-21 20:58:13.022291
1701,2024-08-27,125332.48,45445.34,2039098604.8,15625.5,2039098604.8,556070870.91,2025-05-21 20:58:13.022291
1702,2024-08-28,130229.74,39501.73,2040290650.3,41967.22,2040290650.3,572164396.99,2025-05-21 20:58:13.022291
1703,2024-08-29,140857.98,44589.05,2041482072.33,39180.46,2041482072.33,569201088.62,2025-05-21 20:58:13.022291
1704,2024-08-30,159726.01,36535.64,2042673319.27,91182.54,2042673319.27,547509791.45,2025-05-21 20:58:13.022291
1705,2024-08-31,141240.53,41037.91,2043862190.12,51527.67,2043862190.12,560636083.96,2025-05-21 20:58:13.022291
1706,2024-09-01,133115.62,38892.0,2045050815.48,47847.5,2045050815.48,561536709.89,2025-05-21 20:58:13.022291
1707,2024-09-02,138617.22,40340.13,2046240481.35,50355.87,2046240481.35,554365156.79,2025-05-21 20:58:13.022291
1708,2024-09-03,130277.83,42438.22,2047432213.93,32243.04,2047432213.93,557798368.11,2025-05-21 20:58:13.022291
1709,2024-09-04,132555.27,34876.91,2048622040.5,60483.99,2048622040.5,547511721.48,2025-05-21 20:58:13.022291
1710,2024-09-05,124575.03,41069.44,2049819337.33,29201.91,2049819337.33,543081858.25,2025-05-21 20:58:13.022291
1711,2024-09-06,142283.5,43176.56,2051014901.55,45789.48,2051014901.55,574632441.88,2025-05-21 20:58:13.022291
1712,2024-09-07,129351.58,37262.08,2052209698.24,48261.83,2052209698.24,555104711.66,2025-05-21 20:58:13.022291
1713,2024-09-08,134594.0,39815.82,2053406167.98,46739.26,2053406167.98,569143426.42,2025-05-21 20:58:13.022291
1714,2024-09-09,118909.16,44829.88,2054603794.51,9112.63,2054603794.51,593251376.45,2025-05-21 20:58:13.022291
1715,2024-09-10,137944.28,40651.02,2055804197.57,48422.3,2055804197.57,593981354.1,2025-05-21 20:58:13.022291
1716,2024-09-11,125541.32,44090.34,2057005608.15,20420.61,2057005608.15,606963331.79,2025-05-21 20:58:13.022291
1717,2024-09-12,140978.43,42704.02,2058203401.17,45624.5,2058203401.17,629530688.2,2025-05-21 20:58:13.022291
1718,2024-09-13,123391.45,45425.4,2059395381.18,13103.92,2059395381.18,621629298.16,2025-05-21 20:58:13.022291
1719,2024-09-14,141139.17,46904.38,2060588296.11,31837.61,2060588296.11,658074760.34,2025-05-21 20:58:13.022291
1720,2024-09-15,133023.92,47447.52,2061780237.92,19206.83,2061780237.92,676479775.3,2025-05-21 20:58:13.022291
1721,2024-09-16,160477.32,38722.92,2062969196.87,84893.38,2062969196.87,658759331.64,2025-05-21 20:58:13.022291
1722,2024-09-17,130727.19,42294.03,2064155062.62,33322.83,2064155062.62,665054321.88,2025-05-21 20:58:13.022291
1723,2024-09-18,131133.96,41694.75,2065345207.75,35862.79,2065345207.75,640408369.38,2025-05-21 20:58:13.022291
1724,2024-09-19,123459.55,41110.34,2066530151.54,27578.25,2066530151.54,635687492.79,2025-05-21 20:58:13.022291
1725,2024-09-20,145924.28,40972.22,2067719787.97,57991.64,2067719787.97,637760156.88,2025-05-21 20:58:13.022291
1726,2024-09-21,151307.55,37864.78,2068905407.11,75527.46,2068905407.11,609671586.94,2025-05-21 20:58:13.022291
1727,2024-09-22,133527.29,43682.28,2070095727.01,32428.79,2070095727.01,588150815.07,2025-05-21 20:58:13.022291
1728,2024-09-23,124965.68,46159.37,2071290059.45,12756.33,2071290059.45,584746880.64,2025-05-21 20:58:13.022291
1729,2024-09-24,129711.34,35637.89,2072487071.76,54155.48,2072487071.76,576265918.15,2025-05-21 20:58:13.022291
1730,2024-09-25,124447.46,43024.9,2073687107.1,22513.62,2073687107.1,596892463.3,2025-05-21 20:58:13.022291
1731,2024-09-26,137726.41,39101.69,2074886474.44,53296.23,2074886474.44,565306464.75,2025-05-21 20:58:13.022291
1732,2024-09-27,144496.53,43538.1,2076085281.78,47535.02,2076085281.78,564529931.36,2025-05-21 20:58:13.022291
1733,2024-09-28,137807.8,41994.55,2077287271.59,43761.92,2077287271.59,574138281.58,2025-05-21 20:58:13.022291
1734,2024-09-29,124855.42,38523.2,2078489015.31,38063.23,2078489015.31,584339479.44,2025-05-21 20:58:13.022291
1735,2024-09-30,162300.62,47265.27,2079689102.06,58849.94,2079689102.06,588407674.63,2025-05-21 20:58:13.022291
1736,2024-10-01,112571.88,43609.16,2080883144.51,4731.97,2080883144.51,591915601.7,2025-05-21 20:58:13.022291
1737,2024-10-02,140463.91,44300.12,2082070387.5,39618.13,2082070387.5,588660061.97,2025-05-21 20:58:13.022291
1738,2024-10-03,139221.99,42026.84,2083264349.99,45539.85,2083264349.99,623612430.57,2025-05-21 20:58:13.022291
1739,2024-10-04,149097.67,45745.39,2084458538.55,46312.27,2084458538.55,634795342.45,2025-05-21 20:58:13.022291
1740,2024-10-05,126085.56,49123.73,2085656924.35,4368.31,2085656924.35,623838542.94,2025-05-21 20:58:13.022291
1741,2024-10-06,136798.84,46927.06,2086853243.49,25974.91,2086853243.49,631855568.65,2025-05-21 20:58:13.022291
1742,2024-10-07,145015.08,43014.69,2088048321.46,49971.14,2088048321.46,622691542.34,2025-05-21 20:58:13.022291
1743,2024-10-08,156682.25,45165.72,2089251373.41,58357.28,2089251373.41,613744573.64,2025-05-21 20:58:13.022291
1744,2024-10-09,135205.16,38517.57,2090450714.36,51881.64,2090450714.36,619542259.79,2025-05-21 20:58:13.022291
1745,2024-10-10,148983.14,42244.58,2091649621.78,57828.9,2091649621.78,611893776.81,2025-05-21 20:58:13.022291
1746,2024-10-11,147997.11,33269.2,2092845375.2,86432.16,2092845375.2,595347105.62,2025-05-21 20:58:13.022291
1747,2024-10-12,129561.88,44495.42,2094036046.4,24431.1,2094036046.4,603609979.59,2025-05-21 20:58:13.022291
