Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
1560,2024-04-08,1873511679.25,1334781133.98,538730545.27,172865.09,135053.32,37811.77,2024-04-08,EUR,2025-05-21 20:57:55.631248
1561,2024-04-09,1874726827.09,1284072745.82,590654081.28,165855.9,146452.64,19403.26,2024-04-09,EUR,2025-05-21 20:57:55.631248
1562,2024-04-10,1875934875.19,1449321977.96,426612897.23,185687.91,140935.02,44752.89,2024-04-10,EUR,2025-05-21 20:57:55.631248
1563,2024-04-11,1877088786.15,1390698304.71,486390481.44,161907.64,123937.0,37970.65,2024-04-11,EUR,2025-05-21 20:57:55.631248
1564,2024-04-12,1878282031.52,1358096108.12,520185923.4,207484.0,147393.87,60090.13,2024-04-12,EUR,2025-05-21 20:57:55.631248
1565,2024-04-13,1879500639.39,1261730056.58,617770582.8,173533.53,128168.95,45364.58,2024-04-13,EUR,2025-05-21 20:57:55.631248
1566,2024-04-14,1880710619.92,1382810565.02,497900054.9,199787.96,137820.37,61967.59,2024-04-14,EUR,2025-05-21 20:57:55.631248
1567,2024-04-15,1881899780.53,1383716326.79,498183453.74,168890.79,114983.24,53907.55,2024-04-15,EUR,2025-05-21 20:57:55.631248
1568,2024-04-16,1883084577.09,1385474372.6,497610204.5,174918.84,126589.47,48329.37,2024-04-16,EUR,2025-05-21 20:57:55.631248
1569,2024-04-17,1884275318.65,1274126749.24,610148569.41,203498.04,128371.24,75126.8,2024-04-17,EUR,2025-05-21 20:57:55.631248
1570,2024-04-18,1885493294.84,1274991800.58,610501494.26,197156.07,140640.18,56515.9,2024-04-18,EUR,2025-05-21 20:57:55.631248
1571,2024-04-19,1886668193.07,1366560339.32,520107853.75,184050.54,144452.75,39597.78,2024-04-19,EUR,2025-05-21 20:57:55.631248
1572,2024-04-20,1887811256.12,1279187296.02,608623960.1,185440.4,133714.69,51725.71,2024-04-20,EUR,2025-05-21 20:57:55.631248
1573,2024-04-21,1889010423.67,1310594539.14,578415884.53,181122.34,151092.82,30029.52,2024-04-21,EUR,2025-05-21 20:57:55.631248
1574,2024-04-22,1890198493.89,1320950229.05,569248264.84,195360.59,142116.87,53243.72,2024-04-22,EUR,2025-05-21 20:57:55.631248
1575,2024-04-23,1891397530.46,1323182569.24,568214961.22,186707.34,124073.97,62633.37,2024-04-23,EUR,2025-05-21 20:57:55.631248
1576,2024-04-24,1892621426.51,1456161137.94,436460288.58,199340.91,147983.19,51357.73,2024-04-24,EUR,2025-05-21 20:57:55.631248
1577,2024-04-25,1893817941.78,1449123937.83,444694003.95,186304.24,132983.14,53321.1,2024-04-25,EUR,2025-05-21 20:57:55.631248
1578,2024-04-26,1895029194.66,1451157098.5,443872096.16,156732.75,137550.05,19182.7,2024-04-26,EUR,2025-05-21 20:57:55.631248
1579,2024-04-27,1896222860.78,1271752826.41,624470034.37,186125.62,133991.32,52134.3,2024-04-27,EUR,2025-05-21 20:57:55.631248
1580,2024-04-28,1897400778.23,1461758067.06,435642711.17,154930.12,143502.31,11427.81,2024-04-28,EUR,2025-05-21 20:57:55.631248
1581,2024-04-29,1898612350.9,1393259332.11,505353018.79,180778.54,128315.83,52462.71,2024-04-29,EUR,2025-05-21 20:57:55.631248
1582,2024-04-30,1899849289.58,1436794784.09,463054505.49,202691.28,128750.36,73940.92,2024-04-30,EUR,2025-05-21 20:57:55.631248
1583,2024-05-01,1901070487.94,1442612919.7,458457568.24,166992.58,148503.41,18489.17,2024-05-01,EUR,2025-05-21 20:57:55.631248
1584,2024-05-02,1902256266.03,1392944173.74,509312092.3,173371.59,134781.58,38590.0,2024-05-02,EUR,2025-05-21 20:57:55.631248
1585,2024-05-03,1903428239.56,1349549557.32,553878682.24,198639.02,159326.11,39312.91,2024-05-03,EUR,2025-05-21 20:57:55.631248
1586,2024-05-04,1904629268.64,1330445358.38,574183910.26,168465.49,148715.96,19749.53,2024-05-04,EUR,2025-05-21 20:57:55.631248
1587,2024-05-05,1905825285.69,1462620496.34,443204789.35,183717.51,147902.07,35815.44,2024-05-05,EUR,2025-05-21 20:57:55.631248
1588,2024-05-06,1907015883.82,1338441003.34,568574880.48,192701.74,138603.64,54098.1,2024-05-06,EUR,2025-05-21 20:57:55.631248
1589,2024-05-07,1908220158.03,1385094239.65,523125918.38,190559.35,147112.47,43446.88,2024-05-07,EUR,2025-05-21 20:57:55.631248
1590,2024-05-08,1909411189.15,1469831496.29,439579692.86,186471.51,142579.87,43891.64,2024-05-08,EUR,2025-05-21 20:57:55.631248
1591,2024-05-09,1910585973.18,1389701971.93,520884001.25,163240.77,125520.07,37720.7,2024-05-09,EUR,2025-05-21 20:57:55.631248
1592,2024-05-10,1911774989.7,1244759803.88,667015185.83,151819.79,140823.57,10996.22,2024-05-10,EUR,2025-05-21 20:57:55.631248
1593,2024-05-11,1912975104.03,1327304019.54,585671084.49,182571.86,137068.77,45503.08,2024-05-11,EUR,2025-05-21 20:57:55.631248
1594,2024-05-12,1914180996.48,1352751311.14,561429685.34,170127.83,144594.26,25533.57,2024-05-12,EUR,2025-05-21 20:57:55.631248
1595,2024-05-13,1915388215.76,1466464851.82,448923363.94,165112.62,161844.56,3268.06,2024-05-13,EUR,2025-05-21 20:57:55.631248
1596,2024-05-14,1916600630.73,1353641062.77,562959567.96,163768.71,130933.88,32834.82,2024-05-14,EUR,2025-05-21 20:57:55.631248
1597,2024-05-15,1917796058.52,1396269857.2,521526201.31,214670.48,160949.26,53721.22,2024-05-15,EUR,2025-05-21 20:57:55.631248
1598,2024-05-16,1918995443.1,1464413484.92,454581958.18,181199.3,141009.14,40190.16,2024-05-16,EUR,2025-05-21 20:57:55.631248
1599,2024-05-17,1920179177.1,1457841601.65,462337575.45,187531.93,142537.47,44994.46,2024-05-17,EUR,2025-05-21 20:57:55.631248
1600,2024-05-18,1921417753.46,1361843289.07,559574464.39,187125.6,145892.94,41232.66,2024-05-18,EUR,2025-05-21 20:57:55.631248
1601,2024-05-19,1922626019.71,1338191977.83,584434041.87,176046.76,135911.78,40134.97,2024-05-19,EUR,2025-05-21 20:57:55.631248
1602,2024-05-20,1923803416.37,1461963953.83,461839462.54,172137.31,155198.11,16939.2,2024-05-20,EUR,2025-05-21 20:57:55.631248
1603,2024-05-21,1925022714.17,1476210856.72,448811857.45,184334.2,151871.17,32463.03,2024-05-21,EUR,2025-05-21 20:57:55.631248
1604,2024-05-22,1926228496.64,1272135694.33,654092802.32,177038.44,133516.11,43522.33,2024-05-22,EUR,2025-05-21 20:57:55.631248
1605,2024-05-23,1927450664.31,1451099490.9,476351173.41,175107.43,128921.25,46186.18,2024-05-23,EUR,2025-05-21 20:57:55.631248
1606,2024-05-24,1928630635.83,1345722356.24,582908279.59,174712.81,135430.32,39282.49,2024-05-24,EUR,2025-05-21 20:57:55.631248
1607,2024-05-25,1929851122.62,1450472401.55,479378721.07,176479.52,156205.77,20273.75,2024-05-25,EUR,2025-05-21 20:57:55.631248
1608,2024-05-26,1931086985.16,1359719341.85,571367643.32,173052.09,131638.57,41413.52,2024-05-26,EUR,2025-05-21 20:57:55.631248
1609,2024-05-27,1932298178.79,1432932989.81,499365188.98,170068.77,133766.22,36302.55,2024-05-27,EUR,2025-05-21 20:57:55.631248
1610,2024-05-28,1933504159.79,1298716912.16,634787247.63,196379.86,134134.2,62245.66,2024-05-28,EUR,2025-05-21 20:57:55.631248
1611,2024-05-29,1934692662.24,1486987294.09,447705368.15,173285.54,153829.87,19455.67,2024-05-29,EUR,2025-05-21 20:57:55.631248
1612,2024-05-30,1935868963.38,1377605285.58,558263677.8,194470.09,150978.03,43492.05,2024-05-30,EUR,2025-05-21 20:57:55.631248
1613,2024-05-31,1937069908.56,1460112966.98,476956941.57,152195.92,159900.23,-7704.31,2024-05-31,EUR,2025-05-21 20:57:55.631248
1614,2024-06-01,1938271931.44,1375453109.31,562818822.13,180614.19,118731.3,61882.89,2024-06-01,EUR,2025-05-21 20:57:55.631248
1615,2024-06-02,1939480650.1,1441963543.3,497517106.81,168130.99,149294.75,18836.25,2024-06-02,EUR,2025-05-21 20:57:55.631248
1616,2024-06-03,1940658921.59,1430727758.1,509931163.49,200454.55,124806.4,75648.15,2024-06-03,EUR,2025-05-21 20:57:55.631248
1617,2024-06-04,1941823091.77,1392835264.51,548987827.26,175978.76,113408.15,62570.61,2024-06-04,EUR,2025-05-21 20:57:55.631248
1618,2024-06-05,1943033794.83,1494815578.74,448218216.1,189670.57,140588.34,49082.23,2024-06-05,EUR,2025-05-21 20:57:55.631248
1619,2024-06-06,1944220596.83,1354738990.09,589481606.74,183839.97,147326.94,36513.03,2024-06-06,EUR,2025-05-21 20:57:55.631248
1620,2024-06-07,1945381769.69,1387250095.56,558131674.12,173095.95,140761.01,32334.93,2024-06-07,EUR,2025-05-21 20:57:55.631248
1621,2024-06-08,1946593549.72,1360982922.48,585610627.24,177683.92,132599.82,45084.1,2024-06-08,EUR,2025-05-21 20:57:55.631248
1622,2024-06-09,1947791111.56,1382600123.92,565190987.64,195203.08,144201.21,51001.87,2024-06-09,EUR,2025-05-21 20:57:55.631248
1623,2024-06-10,1948962458.35,1475165092.91,473797365.44,192366.08,129642.38,62723.7,2024-06-10,EUR,2025-05-21 20:57:55.631248
1624,2024-06-11,1950145310.43,1386587440.67,563557869.75,154771.59,128100.84,26670.75,2024-06-11,EUR,2025-05-21 20:57:55.631248
1625,2024-06-12,1951326403.32,1502285196.4,449041206.91,193542.28,136294.76,57247.52,2024-06-12,EUR,2025-05-21 20:57:55.631248
1626,2024-06-13,1952508524.41,1392003896.34,560504628.08,207000.23,174186.27,32813.96,2024-06-13,EUR,2025-05-21 20:57:55.631248
1627,2024-06-14,1953695957.99,1397237649.22,556458308.77,196491.57,136840.54,59651.03,2024-06-14,EUR,2025-05-21 20:57:55.631248
1628,2024-06-15,1954858106.03,1381924478.57,572933627.47,180912.92,133929.94,46982.99,2024-06-15,EUR,2025-05-21 20:57:55.631248
1629,2024-06-16,1956085530.63,1440430764.4,515654766.23,170624.92,130926.36,39698.56,2024-06-16,EUR,2025-05-21 20:57:55.631248
1630,2024-06-17,1957287442.09,1518199166.3,439088275.79,177673.35,129044.65,48628.71,2024-06-17,EUR,2025-05-21 20:57:55.631248
1631,2024-06-18,1958499071.69,1377667434.59,580831637.1,150142.33,148776.23,1366.1,2024-06-18,EUR,2025-05-21 20:57:55.631248
1632,2024-06-19,1959711726.55,1365539365.95,594172360.6,179724.61,131087.34,48637.27,2024-06-19,EUR,2025-05-21 20:57:55.631248
1633,2024-06-20,1960911570.0,1348902929.5,612008640.5,166863.36,140438.75,26424.61,2024-06-20,EUR,2025-05-21 20:57:55.631248
1634,2024-06-21,1962100858.82,1343257721.6,618843137.22,177940.64,156651.04,21289.6,2024-06-21,EUR,2025-05-21 20:57:55.631248
1635,2024-06-22,1963289429.37,1440256530.14,523032899.23,186143.62,139801.3,46342.32,2024-06-22,EUR,2025-05-21 20:57:55.631248
1636,2024-06-23,1964477249.42,1423285439.91,541191809.52,179607.01,136554.2,43052.8,2024-06-23,EUR,2025-05-21 20:57:55.631248
1637,2024-06-24,1965667895.22,1488686872.05,476981023.17,181901.95,148259.17,33642.79,2024-06-24,EUR,2025-05-21 20:57:55.631248
1638,2024-06-25,1966850573.37,1376517995.56,590332577.81,175909.1,159980.79,15928.32,2024-06-25,EUR,2025-05-21 20:57:55.631248
1639,2024-06-26,1968035009.97,1303590294.26,664444715.72,187404.07,134478.9,52925.17,2024-06-26,EUR,2025-05-21 20:57:55.631248
1640,2024-06-27,1969205569.96,1519984950.72,449220619.24,174914.46,157499.49,17414.97,2024-06-27,EUR,2025-05-21 20:57:55.631248
1641,2024-06-28,1970421440.38,1311049080.68,659372359.7,179376.37,118101.63,61274.74,2024-06-28,EUR,2025-05-21 20:57:55.631248
1642,2024-06-29,1971636448.33,1283586878.15,688049570.19,202991.0,141748.31,61242.69,2024-06-29,EUR,2025-05-21 20:57:55.631248
1643,2024-06-30,1972821831.92,1447211797.6,525610034.33,164863.81,150900.39,13963.42,2024-06-30,EUR,2025-05-21 20:57:55.631248
1644,2024-07-01,1974062536.43,1476803701.91,497258834.52,174961.56,140757.99,34203.58,2024-07-01,EUR,2025-05-21 20:57:55.631248
1645,2024-07-02,1975265354.48,1347232601.23,628032753.25,189404.36,144876.15,44528.21,2024-07-02,EUR,2025-05-21 20:57:55.631248
1646,2024-07-03,1976449406.72,1379264584.04,597184822.67,194737.88,135213.79,59524.1,2024-07-03,EUR,2025-05-21 20:57:55.631248
1647,2024-07-04,1977665385.69,1355556291.28,622109094.41,190296.61,131354.08,58942.53,2024-07-04,EUR,2025-05-21 20:57:55.631248
1648,2024-07-05,1978870505.23,1473054355.5,505816149.73,185829.23,126048.49,59780.75,2024-07-05,EUR,2025-05-21 20:57:55.631248
1649,2024-07-06,1980114874.38,1370876960.47,609237913.92,193482.42,125891.59,67590.83,2024-07-06,EUR,2025-05-21 20:57:55.631248
1650,2024-07-07,1981304374.94,1418669599.81,562634775.13,194711.15,150721.49,43989.65,2024-07-07,EUR,2025-05-21 20:57:55.631248
1651,2024-07-08,1982534087.78,1534043249.81,448490837.96,180109.59,146480.21,33629.38,2024-07-08,EUR,2025-05-21 20:57:55.631248
1652,2024-07-09,1983737682.33,1386237268.6,597500413.73,178351.81,143340.86,35010.96,2024-07-09,EUR,2025-05-21 20:57:55.631248
1653,2024-07-10,1984935060.54,1343605075.94,641329984.6,168819.19,143154.49,25664.7,2024-07-10,EUR,2025-05-21 20:57:55.631248
1654,2024-07-11,1986177838.48,1407069842.21,579107996.28,193668.54,151298.73,42369.81,2024-07-11,EUR,2025-05-21 20:57:55.631248
1655,2024-07-12,1987410666.64,1538177318.14,449233348.5,167330.23,142257.47,25072.76,2024-07-12,EUR,2025-05-21 20:57:55.631248
1656,2024-07-13,1988632477.37,1485795157.97,502837319.41,169465.73,130541.23,38924.5,2024-07-13,EUR,2025-05-21 20:57:55.631248
1657,2024-07-14,1989797517.7,1531057705.24,458739812.46,138436.91,138151.9,285.0,2024-07-14,EUR,2025-05-21 20:57:55.631248
1658,2024-07-15,1991033781.57,1507936217.53,483097564.04,200671.22,138057.08,62614.14,2024-07-15,EUR,2025-05-21 20:57:55.631248
1659,2024-07-16,1992235831.25,1308573545.03,683662286.23,152085.65,141576.57,10509.08,2024-07-16,EUR,2025-05-21 20:57:55.631248
1660,2024-07-17,1993396014.55,1500857511.51,492538503.03,177977.63,125824.49,52153.15,2024-07-17,EUR,2025-05-21 20:57:55.631248
1661,2024-07-18,1994600431.01,1492261599.43,502338831.58,171757.1,143355.21,28401.89,2024-07-18,EUR,2025-05-21 20:57:55.631248
1662,2024-07-19,1995765526.47,1299960381.06,695805145.4,211225.25,123967.67,87257.58,2024-07-19,EUR,2025-05-21 20:57:55.631248
1663,2024-07-20,1996956630.06,1299522938.91,697433691.15,199659.3,138445.54,61213.76,2024-07-20,EUR,2025-05-21 20:57:55.631248
1664,2024-07-21,1998144243.52,1432796433.77,565347809.75,195555.35,137330.29,58225.06,2024-07-21,EUR,2025-05-21 20:57:55.631248
1665,2024-07-22,1999361058.96,1318054206.52,681306852.44,144556.33,128061.31,16495.02,2024-07-22,EUR,2025-05-21 20:57:55.631248
1666,2024-07-23,2000593056.24,1519009872.36,481583183.88,182051.43,127245.68,54805.75,2024-07-23,EUR,2025-05-21 20:57:55.631248
1667,2024-07-24,2001780631.36,1498446029.59,503334601.77,182401.88,128306.81,54095.06,2024-07-24,EUR,2025-05-21 20:57:55.631248
1668,2024-07-25,2002962649.81,1491310143.09,511652506.72,158008.57,131917.3,26091.27,2024-07-25,EUR,2025-05-21 20:57:55.631248
1669,2024-07-26,2004134253.9,1534139052.81,469995201.09,182142.13,164575.38,17566.75,2024-07-26,EUR,2025-05-21 20:57:55.631248
1670,2024-07-27,2005334267.27,1335937064.28,669397202.98,192872.18,135327.71,57544.47,2024-07-27,EUR,2025-05-21 20:57:55.631248
1671,2024-07-28,2006545185.43,1415040168.63,591505016.8,185981.27,134363.18,51618.09,2024-07-28,EUR,2025-05-21 20:57:55.631248
1672,2024-07-29,2007730911.13,1493185796.04,514545115.09,178304.41,154617.92,23686.49,2024-07-29,EUR,2025-05-21 20:57:55.631248
1673,2024-07-30,2008945846.05,1514323585.4,494622260.66,191035.19,141894.36,49140.83,2024-07-30,EUR,2025-05-21 20:57:55.631248
1674,2024-07-31,2010217849.78,1498026374.76,512191475.02,213184.48,148325.72,64858.76,2024-07-31,EUR,2025-05-21 20:57:55.631248
1675,2024-08-01,2011449712.03,1558717340.73,452732371.3,166841.98,130769.75,36072.22,2024-08-01,EUR,2025-05-21 20:57:55.631248
1676,2024-08-02,2012673209.47,1351724976.74,660948232.72,162799.13,145205.89,17593.24,2024-08-02,EUR,2025-05-21 20:57:55.631248
1677,2024-08-03,2013870320.34,1383060122.62,630810197.72,185875.87,145631.75,40244.12,2024-08-03,EUR,2025-05-21 20:57:55.631248
1678,2024-08-04,2015057878.92,1569938347.06,445119531.87,178866.91,122591.99,56274.92,2024-08-04,EUR,2025-05-21 20:57:55.631248
1679,2024-08-05,2016259860.62,1470923236.1,545336624.53,153164.83,163579.53,-10414.7,2024-08-05,EUR,2025-05-21 20:57:55.631248
1680,2024-08-06,2017464717.73,1334979922.09,682484795.64,179032.97,118077.44,60955.53,2024-08-06,EUR,2025-05-21 20:57:55.631248
1681,2024-08-07,2018675906.71,1469612900.79,549063005.92,190580.97,140741.67,49839.29,2024-08-07,EUR,2025-05-21 20:57:55.631248
1682,2024-08-08,2019883599.75,1450641678.69,569241921.06,196956.04,120655.92,76300.12,2024-08-08,EUR,2025-05-21 20:57:55.631248
1683,2024-08-09,2021055975.32,1483774440.19,537281535.13,168807.59,140350.76,28456.83,2024-08-09,EUR,2025-05-21 20:57:55.631248
1684,2024-08-10,2022262545.2,1405505607.0,616756938.2,159637.02,140733.08,18903.95,2024-08-10,EUR,2025-05-21 20:57:55.631248
1685,2024-08-11,2023469420.86,1517778367.54,505691053.33,175973.79,136233.46,39740.32,2024-08-11,EUR,2025-05-21 20:57:55.631248
1686,2024-08-12,2024688022.45,1385747541.66,638940480.78,192654.92,145690.0,46964.92,2024-08-12,EUR,2025-05-21 20:57:55.631248
1687,2024-08-13,2025880915.29,1559590766.98,466290148.31,172705.1,122631.53,50073.56,2024-08-13,EUR,2025-05-21 20:57:55.631248
1688,2024-08-14,2027093054.83,1391743227.07,635349827.76,183861.48,115501.22,68360.26,2024-08-14,EUR,2025-05-21 20:57:55.631248
1689,2024-08-15,2028299103.1,1372691623.74,655607479.36,185705.35,120614.81,65090.55,2024-08-15,EUR,2025-05-21 20:57:55.631248
1690,2024-08-16,2029502201.19,1463722669.45,565779531.74,169727.38,130716.91,39010.47,2024-08-16,EUR,2025-05-21 20:57:55.631248
1691,2024-08-17,2030714107.72,1528604629.83,502109477.89,203710.34,153428.77,50281.57,2024-08-17,EUR,2025-05-21 20:57:55.631248
1692,2024-08-18,2031917812.36,1427635282.28,604282530.07,187091.35,162567.55,24523.8,2024-08-18,EUR,2025-05-21 20:57:55.631248
1693,2024-08-19,2033114084.72,1435197716.23,597916368.48,170913.19,130563.19,40350.0,2024-08-19,EUR,2025-05-21 20:57:55.631248
1694,2024-08-20,2034303398.63,1451815021.02,582488377.61,172087.87,152036.14,20051.72,2024-08-20,EUR,2025-05-21 20:57:55.631248
1695,2024-08-21,2035514904.58,1518402200.83,517112703.75,190476.48,152180.99,38295.49,2024-08-21,EUR,2025-05-21 20:57:55.631248
1696,2024-08-22,2036696998.41,1430126169.47,606570828.95,166627.09,148404.13,18222.96,2024-08-22,EUR,2025-05-21 20:57:55.631248
1697,2024-08-23,2037908313.97,1432453509.53,605454804.44,199187.58,142020.75,57166.83,2024-08-23,EUR,2025-05-21 20:57:55.631248
1698,2024-08-24,2039120773.55,1533827932.13,505292841.42,189760.51,127198.35,62562.16,2024-08-24,EUR,2025-05-21 20:57:55.631248
1699,2024-08-25,2040302524.66,1554586241.17,485716283.49,158146.45,147969.01,10177.44,2024-08-25,EUR,2025-05-21 20:57:55.631248
1700,2024-08-26,2041482960.4,1496153893.95,545329066.45,180684.5,159202.49,21482.01,2024-08-26,EUR,2025-05-21 20:57:55.631248
1701,2024-08-27,2042663758.0,1415644190.14,627019567.86,167109.97,151484.47,15625.5,2024-08-27,EUR,2025-05-21 20:57:55.631248
1702,2024-08-28,2043859223.11,1414091836.78,629767386.33,173639.65,131672.44,41967.22,2024-08-28,EUR,2025-05-21 20:57:55.631248
1703,2024-08-29,2045036952.61,1459209282.27,585827670.34,187810.64,148630.17,39180.46,2024-08-29,EUR,2025-05-21 20:57:55.631248
1704,2024-08-30,2046247042.59,1592631318.31,453615724.29,212968.02,121785.48,91182.54,2024-08-30,EUR,2025-05-21 20:57:55.631248
1705,2024-08-31,2047442869.45,1450265980.46,597176888.98,188320.71,136793.04,51527.67,2024-08-31,EUR,2025-05-21 20:57:55.631248
1706,2024-09-01,2048622902.21,1556602237.22,492020664.99,177487.49,129639.99,47847.5,2024-09-01,EUR,2025-05-21 20:57:55.631248
1707,2024-09-02,2049810621.5,1554682426.77,495128194.74,184822.96,134467.09,50355.87,2024-09-02,EUR,2025-05-21 20:57:55.631248
1708,2024-09-03,2051005886.06,1399953838.97,651052047.1,173703.77,141460.74,32243.04,2024-09-03,EUR,2025-05-21 20:57:55.631248
1709,2024-09-04,2052188009.11,1494427149.16,557760859.95,176740.36,116256.37,60483.99,2024-09-04,EUR,2025-05-21 20:57:55.631248
1710,2024-09-05,2053418030.4,1498599402.73,554818627.67,166100.04,136898.14,29201.91,2024-09-05,EUR,2025-05-21 20:57:55.631248
1711,2024-09-06,2054615992.13,1380146182.37,674469809.76,189711.34,143921.86,45789.48,2024-09-06,EUR,2025-05-21 20:57:55.631248
1712,2024-09-07,2055806446.25,1595323668.83,460482777.42,172468.77,124206.95,48261.83,2024-09-07,EUR,2025-05-21 20:57:55.631248
1713,2024-09-08,2056998190.4,1466706522.08,590291668.31,179458.66,132719.4,46739.26,2024-09-08,EUR,2025-05-21 20:57:55.631248
1714,2024-09-09,2058194007.22,1394310162.27,663883844.95,158545.55,149432.92,9112.63,2024-09-09,EUR,2025-05-21 20:57:55.631248
1715,2024-09-10,2059408707.51,1403246816.87,656161890.64,183925.71,135503.41,48422.3,2024-09-10,EUR,2025-05-21 20:57:55.631248
1716,2024-09-11,2060597883.17,1411963179.38,648634703.8,167388.42,146967.81,20420.61,2024-09-11,EUR,2025-05-21 20:57:55.631248
1717,2024-09-12,2061802581.52,1349012459.02,712790122.5,187971.24,142346.75,45624.5,2024-09-12,EUR,2025-05-21 20:57:55.631248
1718,2024-09-13,2062959852.21,1443799772.68,619160079.53,164521.93,151418.01,13103.92,2024-09-13,EUR,2025-05-21 20:57:55.631248
1719,2024-09-14,2064156850.77,1348555838.11,715601012.67,188185.56,156347.94,31837.61,2024-09-14,EUR,2025-05-21 20:57:55.631248
1720,2024-09-15,2065341783.03,1346215010.04,719126772.99,177365.22,158158.39,19206.83,2024-09-15,EUR,2025-05-21 20:57:55.631248
1721,2024-09-16,2066516719.89,1526675980.53,539840739.36,213969.76,129076.39,84893.38,2024-09-16,EUR,2025-05-21 20:57:55.631248
1722,2024-09-17,2067709767.75,1367482945.43,700226822.32,174302.92,140980.09,33322.83,2024-09-17,EUR,2025-05-21 20:57:55.631248
1723,2024-09-18,2068928899.11,1592815862.81,476113036.29,174845.28,138982.5,35862.79,2024-09-18,EUR,2025-05-21 20:57:55.631248
1724,2024-09-19,2070097188.02,1390353201.65,679743986.36,164612.73,137034.47,27578.25,2024-09-19,EUR,2025-05-21 20:57:55.631248
1725,2024-09-20,2071287307.19,1437618578.99,633668728.19,194565.7,136574.06,57991.64,2024-09-20,EUR,2025-05-21 20:57:55.631248
1726,2024-09-21,2072456184.76,1553475161.68,518981023.08,201743.4,126215.94,75527.46,2024-09-21,EUR,2025-05-21 20:57:55.631248
1727,2024-09-22,2073674022.35,1505192652.44,568481369.92,178036.39,145607.6,32428.79,2024-09-22,EUR,2025-05-21 20:57:55.631248
1728,2024-09-23,2074877046.98,1558863848.69,516013198.29,166620.91,153864.58,12756.33,2024-09-23,EUR,2025-05-21 20:57:55.631248
1729,2024-09-24,2076088853.91,1435228768.96,640860084.95,172948.46,118792.98,54155.48,2024-09-24,EUR,2025-05-21 20:57:55.631248
1730,2024-09-25,2077329146.48,1456830294.2,620498852.28,165929.94,143416.33,22513.62,2024-09-25,EUR,2025-05-21 20:57:55.631248
1731,2024-09-26,2078492759.42,1619850762.9,458641996.52,183635.21,130338.98,53296.23,2024-09-26,EUR,2025-05-21 20:57:55.631248
1732,2024-09-27,2079678958.58,1451445964.09,628232994.49,192662.04,145127.01,47535.02,2024-09-27,EUR,2025-05-21 20:57:55.631248
1733,2024-09-28,2080870113.38,1494630638.76,586239474.61,183743.74,139981.83,43761.92,2024-09-28,EUR,2025-05-21 20:57:55.631248
1734,2024-09-29,2082086228.43,1442196473.48,639889754.95,166473.89,128410.65,38063.23,2024-09-29,EUR,2025-05-21 20:57:55.631248
1735,2024-09-30,2083277654.2,1538787089.58,544490564.62,216400.83,157550.89,58849.94,2024-09-30,EUR,2025-05-21 20:57:55.631248
1736,2024-10-01,2084447151.06,1419031576.65,665415574.41,150095.84,145363.87,4731.97,2024-10-01,EUR,2025-05-21 20:57:55.631248
1737,2024-10-02,2085639847.41,1487929773.22,597710074.2,187285.21,147667.07,39618.13,2024-10-02,EUR,2025-05-21 20:57:55.631248
1738,2024-10-03,2086850496.86,1383541920.17,703308576.69,185629.32,140089.47,45539.85,2024-10-03,EUR,2025-05-21 20:57:55.631248
1739,2024-10-04,2088038278.52,1381524900.84,706513377.67,198796.89,152484.62,46312.27,2024-10-04,EUR,2025-05-21 20:57:55.631248
1740,2024-10-05,2089258813.99,1579716935.94,509541878.05,168114.08,163745.78,4368.31,2024-10-05,EUR,2025-05-21 20:57:55.631248
1741,2024-10-06,2090460462.39,1394451527.46,696008934.92,182398.45,156423.54,25974.91,2024-10-06,EUR,2025-05-21 20:57:55.631248
1742,2024-10-07,2091643199.97,1611300819.52,480342380.45,193353.44,143382.29,49971.14,2024-10-07,EUR,2025-05-21 20:57:55.631248
1743,2024-10-08,2092868514.75,1490081721.27,602786793.48,208909.67,150552.39,58357.28,2024-10-08,EUR,2025-05-21 20:57:55.631248
1744,2024-10-09,2094035234.06,1455741356.82,638293877.24,180273.55,128391.91,51881.64,2024-10-09,EUR,2025-05-21 20:57:55.631248
1745,2024-10-10,2095242848.78,1445473652.94,649769195.84,198644.18,140815.28,57828.9,2024-10-10,EUR,2025-05-21 20:57:55.631248
1746,2024-10-11,2096408552.44,1505721873.07,590686679.37,197329.48,110897.33,86432.16,2024-10-11,EUR,2025-05-21 20:57:55.631248
1747,2024-10-12,2097593512.44,1530211516.6,567381995.84,172749.18,148318.08,24431.1,2024-10-12,EUR,2025-05-21 20:57:55.631248
1748,2024-10-13,2098767176.96,1634058410.99,464708765.96,189588.73,147873.87,41714.86,2024-10-13,EUR,2025-05-21 20:57:55.631248
1749,2024-10-14,2099975330.25,1372586871.57,727388458.68,165971.68,141332.09,24639.6,2024-10-14,EUR,2025-05-21 20:57:55.631248
1750,2024-10-15,2101150822.3,1553203313.09,547947509.2,173322.61,149980.9,23341.71,2024-10-15,EUR,2025-05-21 20:57:55.631248
1751,2024-10-16,2102368829.26,1529230982.72,573137846.54,164966.48,134249.2,30717.28,2024-10-16,EUR,2025-05-21 20:57:55.631248
1752,2024-10-17,2103561059.42,1568606259.66,534954799.76,171857.93,143580.45,28277.48,2024-10-17,EUR,2025-05-21 20:57:55.631248
